Airline,Airline ID,Source airport,Destination airport,City_source,Country_source,City_destination,Country_destination,Latitude_source,Longitude_source,Latitude_destination,Longitude_destination
BA,1355,LHR,MAN,London,United Kingdom,Manchester,United Kingdom,51.4706,-0.461941,53.35369873046875,-2.2749500274658203
BA,1355,LHR,MRS,London,United Kingdom,Marseille,France,51.4706,-0.461941,43.439271922,5.22142410278
BA,1355,LHR,MUC,London,United Kingdom,Munich,Germany,51.4706,-0.461941,48.353802,11.7861
BA,1355,LHR,MXP,London,United Kingdom,Milano,Italy,51.4706,-0.461941,45.6306,8.728110000000001
BA,1355,LHR,NCE,London,United Kingdom,Nice,France,51.4706,-0.461941,43.658401489300005,7.215869903560001
BA,1355,LHR,NCL,London,United Kingdom,Newcastle,United Kingdom,51.4706,-0.461941,55.037498474121094,-1.6916699409484863
BA,1355,LHR,OPO,London,United Kingdom,Porto,Portugal,51.4706,-0.461941,41.2481002808,-8.68138980865
BA,1355,LHR,ORY,London,United Kingdom,Paris,France,51.4706,-0.461941,48.7233333,2.3794444
BA,1355,LHR,OSL,London,United Kingdom,Oslo,Norway,51.4706,-0.461941,60.121,11.0502
BA,1355,LHR,OTP,London,United Kingdom,Bucharest,Romania,51.4706,-0.461941,44.5711111,26.085
BA,1355,LHR,PMI,London,United Kingdom,Palma de Mallorca,Spain,51.4706,-0.461941,39.551700592,2.73881006241
BA,1355,LHR,PRG,London,United Kingdom,Prague,Czech Republic,51.4706,-0.461941,50.1008,14.26
BA,1355,LHR,PSA,London,United Kingdom,Pisa,Italy,51.4706,-0.461941,43.683899,10.3927
BA,1355,LHR,RTM,London,United Kingdom,Rotterdam,Netherlands,51.4706,-0.461941,51.956902,4.43722
BA,1355,LHR,SOF,London,United Kingdom,Sofia,Bulgaria,51.4706,-0.461941,42.69669342041016,23.411436080932617
BA,1355,LHR,STR,London,United Kingdom,Stuttgart,Germany,51.4706,-0.461941,48.6898994446,9.22196006775
BA,1355,LHR,SVG,London,United Kingdom,Stavanger,Norway,51.4706,-0.461941,58.876701354,5.637780189500001
BA,1355,LHR,TLS,London,United Kingdom,Toulouse,France,51.4706,-0.461941,43.629101,1.36382
BA,1355,LHR,TXL,London,United Kingdom,Berlin,Germany,51.4706,-0.461941,52.5597,13.2877
BA,1355,LHR,VCE,London,United Kingdom,Venice,Italy,51.4706,-0.461941,45.505299,12.3519
BA,1355,LHR,VIE,London,United Kingdom,Vienna,Austria,51.4706,-0.461941,48.110298156738,16.569700241089002
BA,1355,LHR,WAW,London,United Kingdom,Warsaw,Poland,51.4706,-0.461941,52.1656990051,20.9671001434
BA,1355,LHR,ZAG,London,United Kingdom,Zagreb,Croatia,51.4706,-0.461941,45.742900848400005,16.0687999725
BA,1355,LHR,ZRH,London,United Kingdom,Zurich,Switzerland,51.4706,-0.461941,47.464699,8.54917
BA,1355,LIN,LHR,Milan,Italy,London,United Kingdom,45.445099,9.27674,51.4706,-0.461941
BA,1355,LIS,LHR,Lisbon,Portugal,London,United Kingdom,38.7813,-9.13592,51.4706,-0.461941
BA,1355,LUX,LHR,Luxemburg,Luxembourg,London,United Kingdom,49.6233333,6.204444400000001,51.4706,-0.461941
BA,1355,LYS,LHR,Lyon,France,London,United Kingdom,45.725556,5.081111,51.4706,-0.461941
BA,1355,MAD,LCY,Madrid,Spain,London,United Kingdom,40.471926,-3.56264,51.505299,0.0552779999999999
BA,1355,MAD,LHR,Madrid,Spain,London,United Kingdom,40.471926,-3.56264,51.4706,-0.461941
BA,1355,MAH,LCY,Menorca,Spain,London,United Kingdom,39.86259841918945,4.2186498641967765,51.505299,0.0552779999999999
BA,1355,MAN,BLL,Manchester,United Kingdom,Billund,Denmark,53.35369873046875,-2.2749500274658203,55.7402992249,9.15178012848
BA,1355,MAN,GOT,Manchester,United Kingdom,Gothenborg,Sweden,53.35369873046875,-2.2749500274658203,57.662799835205,12.279800415039
BA,1355,MAN,HEL,Manchester,United Kingdom,Helsinki,Finland,53.35369873046875,-2.2749500274658203,60.317199707031,24.963300704956
BA,1355,MAN,LHR,Manchester,United Kingdom,London,United Kingdom,53.35369873046875,-2.2749500274658203,51.4706,-0.461941
BA,1355,MLA,LGW,Malta,Malta,London,United Kingdom,35.857498,14.4775,51.148102,-0.190278
BA,1355,MRS,LHR,Marseille,France,London,United Kingdom,43.439271922,5.22142410278,51.4706,-0.461941
BA,1355,MUC,BLL,Munich,Germany,Billund,Denmark,48.353802,11.7861,55.7402992249,9.15178012848
BA,1355,MUC,LHR,Munich,Germany,London,United Kingdom,48.353802,11.7861,51.4706,-0.461941
BA,1355,MXP,LHR,Milano,Italy,London,United Kingdom,45.6306,8.728110000000001,51.4706,-0.461941
BA,1355,NAP,LGW,Naples,Italy,London,United Kingdom,40.886002000000005,14.2908,51.148102,-0.190278
BA,1355,NCE,LCY,Nice,France,London,United Kingdom,43.658401489300005,7.215869903560001,51.505299,0.0552779999999999
BA,1355,NCE,LGW,Nice,France,London,United Kingdom,43.658401489300005,7.215869903560001,51.148102,-0.190278
BA,1355,NCE,LHR,Nice,France,London,United Kingdom,43.658401489300005,7.215869903560001,51.4706,-0.461941
BA,1355,NCL,LHR,Newcastle,United Kingdom,London,United Kingdom,55.037498474121094,-1.6916699409484863,51.4706,-0.461941
BA,1355,NQY,LGW,Newquai,United Kingdom,London,United Kingdom,50.44060134887695,-4.995409965515137,51.148102,-0.190278
BA,1355,OLB,LGW,Olbia,Italy,London,United Kingdom,40.898701,9.51763,51.148102,-0.190278
BA,1355,OPO,LHR,Porto,Portugal,London,United Kingdom,41.2481002808,-8.68138980865,51.4706,-0.461941
BA,1355,ORY,LHR,Paris,France,London,United Kingdom,48.7233333,2.3794444,51.4706,-0.461941
BA,1355,OSL,AAL,Oslo,Norway,Aalborg,Denmark,60.121,11.0502,57.0927589138,9.84924316406
BA,1355,OSL,AAR,Oslo,Norway,Aarhus,Denmark,60.121,11.0502,56.2999992371,10.619000434899998
BA,1355,OSL,BLL,Oslo,Norway,Billund,Denmark,60.121,11.0502,55.7402992249,9.15178012848
BA,1355,OSL,LHR,Oslo,Norway,London,United Kingdom,60.121,11.0502,51.4706,-0.461941
BA,1355,OTP,LHR,Bucharest,Romania,London,United Kingdom,44.5711111,26.085,51.4706,-0.461941
BA,1355,PMI,LCY,Palma de Mallorca,Spain,London,United Kingdom,39.551700592,2.73881006241,51.505299,0.0552779999999999
BA,1355,PMI,LHR,Palma de Mallorca,Spain,London,United Kingdom,39.551700592,2.73881006241,51.4706,-0.461941
BA,1355,PRG,LHR,Prague,Czech Republic,London,United Kingdom,50.1008,14.26,51.4706,-0.461941
BA,1355,PSA,LGW,Pisa,Italy,London,United Kingdom,43.683899,10.3927,51.148102,-0.190278
BA,1355,PSA,LHR,Pisa,Italy,London,United Kingdom,43.683899,10.3927,51.4706,-0.461941
BA,1355,RTM,LCY,Rotterdam,Netherlands,London,United Kingdom,51.956902,4.43722,51.505299,0.0552779999999999
BA,1355,RTM,LHR,Rotterdam,Netherlands,London,United Kingdom,51.956902,4.43722,51.4706,-0.461941
BA,1355,SKG,LGW,Thessaloniki,Greece,London,United Kingdom,40.51969909667969,22.97089958190918,51.148102,-0.190278
BA,1355,SOF,LHR,Sofia,Bulgaria,London,United Kingdom,42.69669342041016,23.411436080932617,51.4706,-0.461941
BA,1355,STR,LHR,Stuttgart,Germany,London,United Kingdom,48.6898994446,9.22196006775,51.4706,-0.461941
BA,1355,SVG,LHR,Stavanger,Norway,London,United Kingdom,58.876701354,5.637780189500001,51.4706,-0.461941
BA,1355,SZG,LGW,Salzburg,Austria,London,United Kingdom,47.7933006287,13.0043001175,51.148102,-0.190278
BA,1355,TIA,LGW,Tirana,Albania,London,United Kingdom,41.4146995544,19.7206001282,51.148102,-0.190278
BA,1355,TLS,LHR,Toulouse,France,London,United Kingdom,43.629101,1.36382,51.4706,-0.461941
BA,1355,TRN,LGW,Torino,Italy,London,United Kingdom,45.200802,7.64963,51.148102,-0.190278
BA,1355,TXL,LHR,Berlin,Germany,London,United Kingdom,52.5597,13.2877,51.4706,-0.461941
BA,1355,VCE,LCY,Venice,Italy,London,United Kingdom,45.505299,12.3519,51.505299,0.0552779999999999
BA,1355,VCE,LGW,Venice,Italy,London,United Kingdom,45.505299,12.3519,51.148102,-0.190278
BA,1355,VCE,LHR,Venice,Italy,London,United Kingdom,45.505299,12.3519,51.4706,-0.461941
BA,1355,VIE,LHR,Vienna,Austria,London,United Kingdom,48.110298156738,16.569700241089002,51.4706,-0.461941
BA,1355,VNO,HEL,Vilnius,Lithuania,Helsinki,Finland,54.634102,25.285801,60.317199707031,24.963300704956
BA,1355,VRN,LGW,Villafranca,Italy,London,United Kingdom,45.395699,10.8885,51.148102,-0.190278
BA,1355,WAW,HEL,Warsaw,Poland,Helsinki,Finland,52.1656990051,20.9671001434,60.317199707031,24.963300704956
BA,1355,WAW,LHR,Warsaw,Poland,London,United Kingdom,52.1656990051,20.9671001434,51.4706,-0.461941
BA,1355,ZAG,LHR,Zagreb,Croatia,London,United Kingdom,45.742900848400005,16.0687999725,51.4706,-0.461941
BA,1355,ZRH,BLL,Zurich,Switzerland,Billund,Denmark,47.464699,8.54917,55.7402992249,9.15178012848
BA,1355,ZRH,LCY,Zurich,Switzerland,London,United Kingdom,47.464699,8.54917,51.505299,0.0552779999999999
BA,1355,ZRH,LHR,Zurich,Switzerland,London,United Kingdom,47.464699,8.54917,51.4706,-0.461941
BE,2421,ABZ,BHD,Aberdeen,United Kingdom,Belfast,United Kingdom,57.20190048217773,-2.1977798938751216,54.61809921264648,-5.872499942779541
BE,2421,ABZ,BHX,Aberdeen,United Kingdom,Birmingham,United Kingdom,57.20190048217773,-2.1977798938751216,52.4538993835,-1.7480299472799998
BE,2421,ABZ,CDG,Aberdeen,United Kingdom,Paris,France,57.20190048217773,-2.1977798938751216,49.012798,2.55
BE,2421,ABZ,KOI,Aberdeen,United Kingdom,Kirkwall,United Kingdom,57.20190048217773,-2.1977798938751216,58.957801818847656,-2.9049999713897705
BE,2421,ABZ,LSI,Aberdeen,United Kingdom,Sumburgh,United Kingdom,57.20190048217773,-2.1977798938751216,59.87889862060547,-1.295560002326965
BE,2421,ABZ,MAN,Aberdeen,United Kingdom,Manchester,United Kingdom,57.20190048217773,-2.1977798938751216,53.35369873046875,-2.2749500274658203
BE,2421,AGP,EXT,Malaga,Spain,Exeter,United Kingdom,36.67490005493164,-4.499110221862793,50.73440170288086,-3.4138898849487305
BE,2421,AGP,SOU,Malaga,Spain,Southampton,United Kingdom,36.67490005493164,-4.499110221862793,50.95029830932617,-1.3567999601364136
BE,2421,ALC,BHX,Alicante,Spain,Birmingham,United Kingdom,38.28219985961914,-0.5581560134887695,52.4538993835,-1.7480299472799998
BE,2421,ALC,EXT,Alicante,Spain,Exeter,United Kingdom,38.28219985961914,-0.5581560134887695,50.73440170288086,-3.4138898849487305
BE,2421,ALC,SOU,Alicante,Spain,Southampton,United Kingdom,38.28219985961914,-0.5581560134887695,50.95029830932617,-1.3567999601364136
BE,2421,AMS,BHX,Amsterdam,Netherlands,Birmingham,United Kingdom,52.308601,4.76389,52.4538993835,-1.7480299472799998
BE,2421,AMS,EMA,Amsterdam,Netherlands,East Midlands,United Kingdom,52.308601,4.76389,52.8311004639,-1.32806003094
BE,2421,AMS,EXT,Amsterdam,Netherlands,Exeter,United Kingdom,52.308601,4.76389,50.73440170288086,-3.4138898849487305
BE,2421,AMS,INV,Amsterdam,Netherlands,Inverness,United Kingdom,52.308601,4.76389,57.54249954223633,-4.047500133514403
BE,2421,AMS,SOU,Amsterdam,Netherlands,Southampton,United Kingdom,52.308601,4.76389,50.95029830932617,-1.3567999601364136
BE,2421,BEB,GLA,Benbecula,United Kingdom,Glasgow,United Kingdom,57.48109817504883,-7.362780094146728,55.8718986511,-4.43306016922
BE,2421,BEB,SYY,Benbecula,United Kingdom,Stornoway,United Kingdom,57.48109817504883,-7.362780094146728,58.215599060058594,-6.3311100006103525
BE,2421,BES,SOU,Brest,France,Southampton,United Kingdom,48.4478988647461,-4.418540000915527,50.95029830932617,-1.3567999601364136
BE,2421,BHD,ABZ,Belfast,United Kingdom,Aberdeen,United Kingdom,54.61809921264648,-5.872499942779541,57.20190048217773,-2.1977798938751216
BE,2421,BHD,BHX,Belfast,United Kingdom,Birmingham,United Kingdom,54.61809921264648,-5.872499942779541,52.4538993835,-1.7480299472799998
BE,2421,BHD,CWL,Belfast,United Kingdom,Cardiff,United Kingdom,54.61809921264648,-5.872499942779541,51.39670181274414,-3.343329906463623
BE,2421,BHD,EDI,Belfast,United Kingdom,Edinburgh,United Kingdom,54.61809921264648,-5.872499942779541,55.95000076293945,-3.372499942779541
BE,2421,BHD,EMA,Belfast,United Kingdom,East Midlands,United Kingdom,54.61809921264648,-5.872499942779541,52.8311004639,-1.32806003094
BE,2421,BHD,EXT,Belfast,United Kingdom,Exeter,United Kingdom,54.61809921264648,-5.872499942779541,50.73440170288086,-3.4138898849487305
BE,2421,BHD,GLA,Belfast,United Kingdom,Glasgow,United Kingdom,54.61809921264648,-5.872499942779541,55.8718986511,-4.43306016922
BE,2421,BHD,INV,Belfast,United Kingdom,Inverness,United Kingdom,54.61809921264648,-5.872499942779541,57.54249954223633,-4.047500133514403
BE,2421,BHD,LBA,Belfast,United Kingdom,Leeds,United Kingdom,54.61809921264648,-5.872499942779541,53.86589813232422,-1.6605700254440308
BE,2421,BHD,MAN,Belfast,United Kingdom,Manchester,United Kingdom,54.61809921264648,-5.872499942779541,53.35369873046875,-2.2749500274658203
BE,2421,BHD,NCL,Belfast,United Kingdom,Newcastle,United Kingdom,54.61809921264648,-5.872499942779541,55.037498474121094,-1.6916699409484863
BE,2421,BHD,SOU,Belfast,United Kingdom,Southampton,United Kingdom,54.61809921264648,-5.872499942779541,50.95029830932617,-1.3567999601364136
BE,2421,BHX,ABZ,Birmingham,United Kingdom,Aberdeen,United Kingdom,52.4538993835,-1.7480299472799998,57.20190048217773,-2.1977798938751216
BE,2421,BHX,ALC,Birmingham,United Kingdom,Alicante,Spain,52.4538993835,-1.7480299472799998,38.28219985961914,-0.5581560134887695
BE,2421,BHX,AMS,Birmingham,United Kingdom,Amsterdam,Netherlands,52.4538993835,-1.7480299472799998,52.308601,4.76389
BE,2421,BHX,BHD,Birmingham,United Kingdom,Belfast,United Kingdom,52.4538993835,-1.7480299472799998,54.61809921264648,-5.872499942779541
BE,2421,BHX,CDG,Birmingham,United Kingdom,Paris,France,52.4538993835,-1.7480299472799998,49.012798,2.55
BE,2421,BHX,CGN,Birmingham,United Kingdom,Cologne,Germany,52.4538993835,-1.7480299472799998,50.8658981323,7.1427397728
BE,2421,BHX,DBV,Birmingham,United Kingdom,Dubrovnik,Croatia,52.4538993835,-1.7480299472799998,42.5614013671875,18.268199920654297
BE,2421,BHX,DUS,Birmingham,United Kingdom,Duesseldorf,Germany,52.4538993835,-1.7480299472799998,51.289501,6.766780000000001
BE,2421,BHX,EDI,Birmingham,United Kingdom,Edinburgh,United Kingdom,52.4538993835,-1.7480299472799998,55.95000076293945,-3.372499942779541
BE,2421,BHX,FLR,Birmingham,United Kingdom,Florence,Italy,52.4538993835,-1.7480299472799998,43.810001,11.2051
BE,2421,BHX,GCI,Birmingham,United Kingdom,Guernsey,Guernsey,52.4538993835,-1.7480299472799998,49.43500137329102,-2.601969957351685
BE,2421,BHX,GLA,Birmingham,United Kingdom,Glasgow,United Kingdom,52.4538993835,-1.7480299472799998,55.8718986511,-4.43306016922
BE,2421,BHX,HAJ,Birmingham,United Kingdom,Hannover,Germany,52.4538993835,-1.7480299472799998,52.461101532,9.68507957458
BE,2421,BHX,INV,Birmingham,United Kingdom,Inverness,United Kingdom,52.4538993835,-1.7480299472799998,57.54249954223633,-4.047500133514403
BE,2421,BHX,IOM,Birmingham,United Kingdom,Isle Of Man,Isle of Man,52.4538993835,-1.7480299472799998,54.08330154418945,-4.623889923095703
BE,2421,BHX,JER,Birmingham,United Kingdom,Jersey,Jersey,52.4538993835,-1.7480299472799998,49.20790100097656,-2.1955099105834956
BE,2421,BHX,LYS,Birmingham,United Kingdom,Lyon,France,52.4538993835,-1.7480299472799998,45.725556,5.081111
BE,2421,BHX,MXP,Birmingham,United Kingdom,Milano,Italy,52.4538993835,-1.7480299472799998,45.6306,8.728110000000001
BE,2421,BHX,NOC,Birmingham,United Kingdom,Connaught,Ireland,52.4538993835,-1.7480299472799998,53.9103012084961,-8.818490028381348
BE,2421,BHX,OPO,Birmingham,United Kingdom,Porto,Portugal,52.4538993835,-1.7480299472799998,41.2481002808,-8.68138980865
BE,2421,BHX,STR,Birmingham,United Kingdom,Stuttgart,Germany,52.4538993835,-1.7480299472799998,48.6898994446,9.22196006775
BE,2421,BHX,WAT,Birmingham,United Kingdom,Waterford,Ireland,52.4538993835,-1.7480299472799998,52.18719863891602,-7.086959838867188
BE,2421,BRR,GLA,Barra,United Kingdom,Glasgow,United Kingdom,57.0228,-7.443060000000001,55.8718986511,-4.43306016922
BE,2421,CAL,GLA,Campbeltown,United Kingdom,Glasgow,United Kingdom,55.43719863891602,-5.686389923095702,55.8718986511,-4.43306016922
BE,2421,CDG,ABZ,Paris,France,Aberdeen,United Kingdom,49.012798,2.55,57.20190048217773,-2.1977798938751216
BE,2421,CDG,BHX,Paris,France,Birmingham,United Kingdom,49.012798,2.55,52.4538993835,-1.7480299472799998
BE,2421,CDG,EDI,Paris,France,Edinburgh,United Kingdom,49.012798,2.55,55.95000076293945,-3.372499942779541
BE,2421,CDG,EXT,Paris,France,Exeter,United Kingdom,49.012798,2.55,50.73440170288086,-3.4138898849487305
BE,2421,CDG,MAN,Paris,France,Manchester,United Kingdom,49.012798,2.55,53.35369873046875,-2.2749500274658203
BE,2421,CDG,NCL,Paris,France,Newcastle,United Kingdom,49.012798,2.55,55.037498474121094,-1.6916699409484863
BE,2421,CFN,DUB,Dongloe,Ireland,Dublin,Ireland,55.0442008972168,-8.340999603271483,53.421299,-6.27007
BE,2421,CFN,GLA,Dongloe,Ireland,Glasgow,United Kingdom,55.0442008972168,-8.340999603271483,55.8718986511,-4.43306016922
BE,2421,CGN,BHX,Cologne,Germany,Birmingham,United Kingdom,50.8658981323,7.1427397728,52.4538993835,-1.7480299472799998
BE,2421,CWL,BHD,Cardiff,United Kingdom,Belfast,United Kingdom,51.39670181274414,-3.343329906463623,54.61809921264648,-5.872499942779541
BE,2421,CWL,JER,Cardiff,United Kingdom,Jersey,Jersey,51.39670181274414,-3.343329906463623,49.20790100097656,-2.1955099105834956
BE,2421,DBV,BHX,Dubrovnik,Croatia,Birmingham,United Kingdom,42.5614013671875,18.268199920654297,52.4538993835,-1.7480299472799998
BE,2421,DND,STN,Dundee,United Kingdom,London,United Kingdom,56.45249938964844,-3.0258300304412837,51.8849983215,0.234999999404
BE,2421,DSA,JER,"Doncaster, Sheffield",United Kingdom,Jersey,Jersey,53.4805378105,-1.01065635681,49.20790100097656,-2.1955099105834956
BE,2421,DUB,CFN,Dublin,Ireland,Dongloe,Ireland,53.421299,-6.27007,55.0442008972168,-8.340999603271483
BE,2421,DUB,EXT,Dublin,Ireland,Exeter,United Kingdom,53.421299,-6.27007,50.73440170288086,-3.4138898849487305
BE,2421,DUB,SOU,Dublin,Ireland,Southampton,United Kingdom,53.421299,-6.27007,50.95029830932617,-1.3567999601364136
BE,2421,DUS,BHX,Duesseldorf,Germany,Birmingham,United Kingdom,51.289501,6.766780000000001,52.4538993835,-1.7480299472799998
BE,2421,DUS,EXT,Duesseldorf,Germany,Exeter,United Kingdom,51.289501,6.766780000000001,50.73440170288086,-3.4138898849487305
BE,2421,DUS,MAN,Duesseldorf,Germany,Manchester,United Kingdom,51.289501,6.766780000000001,53.35369873046875,-2.2749500274658203
BE,2421,EDI,BHD,Edinburgh,United Kingdom,Belfast,United Kingdom,55.95000076293945,-3.372499942779541,54.61809921264648,-5.872499942779541
BE,2421,EDI,BHX,Edinburgh,United Kingdom,Birmingham,United Kingdom,55.95000076293945,-3.372499942779541,52.4538993835,-1.7480299472799998
BE,2421,EDI,CDG,Edinburgh,United Kingdom,Paris,France,55.95000076293945,-3.372499942779541,49.012798,2.55
BE,2421,EDI,EMA,Edinburgh,United Kingdom,East Midlands,United Kingdom,55.95000076293945,-3.372499942779541,52.8311004639,-1.32806003094
BE,2421,EDI,EXT,Edinburgh,United Kingdom,Exeter,United Kingdom,55.95000076293945,-3.372499942779541,50.73440170288086,-3.4138898849487305
BE,2421,EDI,JER,Edinburgh,United Kingdom,Jersey,Jersey,55.95000076293945,-3.372499942779541,49.20790100097656,-2.1955099105834956
BE,2421,EDI,KOI,Edinburgh,United Kingdom,Kirkwall,United Kingdom,55.95000076293945,-3.372499942779541,58.957801818847656,-2.9049999713897705
BE,2421,EDI,LSI,Edinburgh,United Kingdom,Sumburgh,United Kingdom,55.95000076293945,-3.372499942779541,59.87889862060547,-1.295560002326965
BE,2421,EDI,MAN,Edinburgh,United Kingdom,Manchester,United Kingdom,55.95000076293945,-3.372499942779541,53.35369873046875,-2.2749500274658203
BE,2421,EDI,NWI,Edinburgh,United Kingdom,Norwich,United Kingdom,55.95000076293945,-3.372499942779541,52.675800323500006,1.28278005123
BE,2421,EDI,SOU,Edinburgh,United Kingdom,Southampton,United Kingdom,55.95000076293945,-3.372499942779541,50.95029830932617,-1.3567999601364136
BE,2421,EDI,SYY,Edinburgh,United Kingdom,Stornoway,United Kingdom,55.95000076293945,-3.372499942779541,58.215599060058594,-6.3311100006103525
BE,2421,EDI,WIC,Edinburgh,United Kingdom,Wick,United Kingdom,55.95000076293945,-3.372499942779541,58.45890045166016,-3.09306001663208
BE,2421,EGC,EXT,Bergerac,France,Exeter,United Kingdom,44.82529830932617,0.5186110138893127,50.73440170288086,-3.4138898849487305
BE,2421,EGC,SOU,Bergerac,France,Southampton,United Kingdom,44.82529830932617,0.5186110138893127,50.95029830932617,-1.3567999601364136
BE,2421,EMA,AMS,East Midlands,United Kingdom,Amsterdam,Netherlands,52.8311004639,-1.32806003094,52.308601,4.76389
BE,2421,EMA,BHD,East Midlands,United Kingdom,Belfast,United Kingdom,52.8311004639,-1.32806003094,54.61809921264648,-5.872499942779541
BE,2421,EMA,EDI,East Midlands,United Kingdom,Edinburgh,United Kingdom,52.8311004639,-1.32806003094,55.95000076293945,-3.372499942779541
BE,2421,EMA,GLA,East Midlands,United Kingdom,Glasgow,United Kingdom,52.8311004639,-1.32806003094,55.8718986511,-4.43306016922
BE,2421,EMA,JER,East Midlands,United Kingdom,Jersey,Jersey,52.8311004639,-1.32806003094,49.20790100097656,-2.1955099105834956
BE,2421,EXT,AGP,Exeter,United Kingdom,Malaga,Spain,50.73440170288086,-3.4138898849487305,36.67490005493164,-4.499110221862793
BE,2421,EXT,ALC,Exeter,United Kingdom,Alicante,Spain,50.73440170288086,-3.4138898849487305,38.28219985961914,-0.5581560134887695
BE,2421,EXT,AMS,Exeter,United Kingdom,Amsterdam,Netherlands,50.73440170288086,-3.4138898849487305,52.308601,4.76389
BE,2421,EXT,BHD,Exeter,United Kingdom,Belfast,United Kingdom,50.73440170288086,-3.4138898849487305,54.61809921264648,-5.872499942779541
BE,2421,EXT,CDG,Exeter,United Kingdom,Paris,France,50.73440170288086,-3.4138898849487305,49.012798,2.55
BE,2421,EXT,DUB,Exeter,United Kingdom,Dublin,Ireland,50.73440170288086,-3.4138898849487305,53.421299,-6.27007
BE,2421,EXT,DUS,Exeter,United Kingdom,Duesseldorf,Germany,50.73440170288086,-3.4138898849487305,51.289501,6.766780000000001
