Source Airport IATA,Destination Airport IATA,Source City,Source Country,Destination City,Destination Country,Source Latitude,Source Longitude,Destination Latitude,Destination Longitude,Distance,Estimated Cost,Estimated Duration
LCY,MAH,London,United Kingdom,Menorca,Spain,51.505299,0.0552779999999999,39.86259841918945,4.2186498641967765,1333.8269007254485,319,2.6672836259068107
LCY,NCE,London,United Kingdom,Nice,France,51.505299,0.0552779999999999,43.658401489300005,7.215869903560001,1023.472008223214,251,2.279340010279017
LCY,PMI,London,United Kingdom,Palma de Mallorca,Spain,51.505299,0.0552779999999999,39.551700592,2.73881006241,1345.2727819752224,321,2.6815909774690283
LCY,RTM,London,United Kingdom,Rotterdam,Netherlands,51.505299,0.0552779999999999,51.956902,4.43722,305.87977044366954,84,1.382349713054587
LCY,VCE,London,United Kingdom,Venice,Italy,51.505299,0.0552779999999999,45.505299,12.3519,1122.6806315243775,272,2.403350789405472
LCY,ZRH,London,United Kingdom,Zurich,Switzerland,51.505299,0.0552779999999999,47.464699,8.54917,759.7016521989095,177,1.949627065248637
LGW,AGP,London,United Kingdom,Malaga,Spain,51.148102,-0.190278,36.67490005493164,-4.499110221862793,1645.2059954530685,437,3.0565074943163357
LGW,ALC,London,United Kingdom,Alicante,Spain,51.148102,-0.190278,38.28219985961914,-0.5581560134887695,1430.9134254564956,340,2.7886417818206195
LGW,AMS,London,United Kingdom,Amsterdam,Netherlands,51.148102,-0.190278,52.308601,4.76389,364.70174642684594,95,1.4558771830335575
LGW,BCN,London,United Kingdom,Barcelona,Spain,51.148102,-0.190278,41.2971,2.07846,1109.0539170109523,269,2.3863173962636903
LGW,BOD,London,United Kingdom,Bordeaux,France,51.148102,-0.190278,44.8283004761,-0.7155560255050001,703.8111507400143,166,1.8797639384250178
LGW,BRI,London,United Kingdom,Bari,Italy,51.148102,-0.190278,41.138901,16.760599,1708.572467378281,453,3.1357155842228512
LGW,CTA,London,United Kingdom,Catania,Italy,51.148102,-0.190278,37.466801,15.0664,1938.2315847683635,510,3.4227894809604544
LGW,DBV,London,United Kingdom,Dubrovnik,Croatia,51.148102,-0.190278,42.5614013671875,18.268199920654297,1690.0700159035073,448,3.112587519879384
LGW,EDI,London,United Kingdom,Edinburgh,United Kingdom,51.148102,-0.190278,55.95000076293945,-3.372499942779541,573.6910126276788,135,1.7171137657845985
LGW,FAO,London,United Kingdom,Faro,Portugal,51.148102,-0.190278,37.0144004822,-7.965909957889999,1687.5718920883075,447,3.1094648651103842
LGW,FCO,London,United Kingdom,Rome,Italy,51.148102,-0.190278,41.8002778,12.2388889,1405.6189200861268,335,2.7570236501076586
LGW,GLA,London,United Kingdom,Glasgow,United Kingdom,51.148102,-0.190278,55.8718986511,-4.43306016922,595.2311623940371,139,1.7440389529925464
LGW,GOA,London,United Kingdom,Genoa,Italy,51.148102,-0.190278,44.4133,8.8375,1006.4219113803264,247,2.2580273892254077
LGW,JER,London,United Kingdom,Jersey,Jersey,51.148102,-0.190278,49.20790100097656,-2.1955099105834956,258.6927788449775,75,1.3233659735562218
LGW,MLA,London,United Kingdom,Malta,Malta,51.148102,-0.190278,35.857498,14.4775,2062.9652723651134,541,3.5787065904563917
LGW,NAP,London,United Kingdom,Naples,Italy,51.148102,-0.190278,40.886002000000005,14.2908,1592.1384311048666,424,2.990173038881083
LGW,NCE,London,United Kingdom,Nice,France,51.148102,-0.190278,43.658401489300005,7.215869903560001,1001.0090553363044,246,2.2512613191703803
LGW,NQY,London,United Kingdom,Newquai,United Kingdom,51.148102,-0.190278,50.44060134887695,-4.995409965515137,346.71011742125376,91,1.4333876467765672
LGW,OLB,London,United Kingdom,Olbia,Italy,51.148102,-0.190278,40.898701,9.51763,1361.4912459876184,325,2.701864057484523
LGW,PSA,London,United Kingdom,Pisa,Italy,51.148102,-0.190278,43.683899,10.3927,1147.9897418027194,278,2.434987177253399
LGW,SKG,London,United Kingdom,Thessaloniki,Greece,51.148102,-0.190278,40.51969909667969,22.97089958190918,2134.304251227802,559,3.6678803140347527
LGW,SZG,London,United Kingdom,Salzburg,Austria,51.148102,-0.190278,47.7933006287,13.0043001175,1022.0177049923516,250,2.2775221312404392
LGW,TIA,London,United Kingdom,Tirana,Albania,51.148102,-0.190278,41.4146995544,19.7206001282,1864.4564805823677,492,3.3305706007279596
LGW,TRN,London,United Kingdom,Torino,Italy,51.148102,-0.190278,45.200802,7.64963,879.5216367929662,201,2.0994020459912077
LGW,VCE,London,United Kingdom,Venice,Italy,51.148102,-0.190278,45.505299,12.3519,1117.2585839002445,271,2.3965732298753055
LGW,VRN,London,United Kingdom,Villafranca,Italy,51.148102,-0.190278,45.395699,10.8885,1038.071917397306,254,2.2975898967466324
LHR,ABZ,London,United Kingdom,Aberdeen,United Kingdom,51.4706,-0.461941,57.20190048217773,-2.1977798938751216,647.0947460207127,155,1.808868432525891
LHR,AGP,London,United Kingdom,Malaga,Spain,51.4706,-0.461941,36.67490005493164,-4.499110221862793,1675.8560299273577,444,3.094820037409197
LHR,AMS,London,United Kingdom,Amsterdam,Netherlands,51.4706,-0.461941,52.308601,4.76389,370.44882883109966,96,1.4630610360388745
LHR,ARN,London,United Kingdom,Stockholm,Sweden,51.4706,-0.461941,59.65190124511699,17.918600082397,1462.5380783836806,347,2.828172597979601
LHR,ATH,London,United Kingdom,Athens,Greece,51.4706,-0.461941,37.9364013672,23.944499969499997,2426.7664261240566,632,4.033458032655071
LHR,BCN,London,United Kingdom,Barcelona,Spain,51.4706,-0.461941,41.2971,2.07846,1147.712862692266,278,2.4346410783653325
LHR,BGO,London,United Kingdom,Bergen,Norway,51.4706,-0.461941,60.29339981,5.218140125,1042.122694125109,255,2.3026533676563865
LHR,BHD,London,United Kingdom,Belfast,United Kingdom,51.4706,-0.461941,54.61809921264648,-5.872499942779541,503.03556071534155,121,1.628794450894177
LHR,BLQ,London,United Kingdom,Bologna,Italy,51.4706,-0.461941,44.5354,11.2887,1163.2357144644209,281,2.4540446430805263
LHR,BRU,London,United Kingdom,Brussels,Belgium,51.4706,-0.461941,50.9014015198,4.48443984985,350.4345881894714,92,1.4380432352368393
LHR,BSL,London,United Kingdom,Mulhouse,France,51.4706,-0.461941,47.59,7.5291667,719.6117216713399,169,1.8995146520891748
LHR,BUD,London,United Kingdom,Budapest,Hungary,51.4706,-0.461941,47.429759999999995,19.261093,1489.5495862621044,353,2.8619369828276304
LHR,CDG,London,United Kingdom,Paris,France,51.4706,-0.461941,49.012798,2.55,347.16750810444563,91,1.433959385130557
LHR,CPH,London,United Kingdom,Copenhagen,Denmark,51.4706,-0.461941,55.617900848389,12.656000137329,979.6111473859538,221,2.2245139342324425
LHR,DUB,London,United Kingdom,Dublin,Ireland,51.4706,-0.461941,53.421299,-6.27007,449.2537560432967,111,1.561567195054121
LHR,DUS,London,United Kingdom,Duesseldorf,Germany,51.4706,-0.461941,51.289501,6.766780000000001,501.89104315604715,121,1.6273638039450589
LHR,EDI,London,United Kingdom,Edinburgh,United Kingdom,51.4706,-0.461941,55.95000076293945,-3.372499942779541,533.530300372911,127,1.6669128754661386
LHR,FAO,London,United Kingdom,Faro,Portugal,51.4706,-0.461941,37.0144004822,-7.965909957889999,1712.7945229256625,454,3.140993153657078
LHR,FCO,London,United Kingdom,Rome,Italy,51.4706,-0.461941,41.8002778,12.2388889,1443.887182362798,343,2.8048589779534976
LHR,FRA,London,United Kingdom,Frankfurt,Germany,51.4706,-0.461941,50.033333,8.570556,654.759596671906,156,1.8184494958398827
LHR,GIB,London,United Kingdom,Gibraltar,Gibraltar,51.4706,-0.461941,36.1511993408,-5.3496599197400005,1747.0026612955678,462,3.1837533266194598
LHR,GLA,London,United Kingdom,Glasgow,United Kingdom,51.4706,-0.461941,55.8718986511,-4.43306016922,554.7134401907791,131,1.6933918002384738
LHR,GOT,London,United Kingdom,Gothenborg,Sweden,51.4706,-0.461941,57.662799835205,12.279800415039,1068.833686472654,261,2.3360421080908176
LHR,GVA,London,United Kingdom,Geneva,Switzerland,51.4706,-0.461941,46.23809814453125,6.108950138092041,754.127175440973,176,1.9426589693012164
LHR,HAJ,London,United Kingdom,Hannover,Germany,51.4706,-0.461941,52.461101532,9.68507957458,703.2419567923098,166,1.8790524459903872
LHR,HAM,London,United Kingdom,Hamburg,Germany,51.4706,-0.461941,53.630401611328,9.988229751586902,745.4433932249115,175,1.9318042415311392
LHR,HEL,London,United Kingdom,Helsinki,Finland,51.4706,-0.461941,60.317199707031,24.963300704956,1847.9556424748232,487,3.309944553093529
LHR,IBZ,London,United Kingdom,Ibiza,Spain,51.4706,-0.461941,38.8728981018,1.3731199502899998,1408.0472212065367,335,2.760059026508171
LHR,JMK,London,United Kingdom,Mykonos,Greece,51.4706,-0.461941,37.43510055541992,25.348100662231445,2552.61095652503,664,4.190763695656287
LHR,JTR,London,United Kingdom,Thira,Greece,51.4706,-0.461941,36.39920043945313,25.47929954528809,2644.4690225671643,687,4.305586278208955
LHR,KBP,London,United Kingdom,Kiev,Ukraine,51.4706,-0.461941,50.34500122070313,30.89469909667969,2185.31174197627,572,3.731639677470337
LHR,LBA,London,United Kingdom,Leeds,United Kingdom,51.4706,-0.461941,53.86589813232422,-1.6605700254440308,278.3279595384904,78,1.347909949423113
LHR,LIN,London,United Kingdom,Milan,Italy,51.4706,-0.461941,45.445099,9.27674,980.6359727438182,222,2.225794965929773
LHR,LIS,London,United Kingdom,Lisbon,Portugal,51.4706,-0.461941,38.7813,-9.13592,1563.9306140569583,416,2.954913267571198
LHR,LUX,London,United Kingdom,Luxemburg,Luxembourg,51.4706,-0.461941,49.6233333,6.204444400000001,513.6270992647902,123,1.6420338740809877
LHR,LYS,London,United Kingdom,Lyon,France,51.4706,-0.461941,45.725556,5.081111,757.2951557266991,177,1.946618944658374
LHR,MAD,London,United Kingdom,Madrid,Spain,51.4706,-0.461941,40.471926,-3.56264,1245.9502722815878,300,2.5574378403519846
LHR,MAN,London,United Kingdom,Manchester,United Kingdom,51.4706,-0.461941,53.35369873046875,-2.2749500274658203,242.81089399247944,72,1.3035136174905992
LHR,MRS,London,United Kingdom,Marseille,France,51.4706,-0.461941,43.439271922,5.22142410278,989.280305919486,223,2.2366003823993577
LHR,MUC,London,United Kingdom,Munich,Germany,51.4706,-0.461941,48.353802,11.7861,941.580211243619,214,2.1769752640545237
LHR,MXP,London,United Kingdom,Milano,Italy,51.4706,-0.461941,45.6306,8.728110000000001,936.3761958206832,213,2.1704702447758537
LHR,NCE,London,United Kingdom,Nice,France,51.4706,-0.461941,43.658401489300005,7.215869903560001,1041.0658572022678,255,2.3013323215028345
LHR,NCL,London,United Kingdom,Newcastle,United Kingdom,51.4706,-0.461941,55.037498474121094,-1.6916699409484863,404.95264104480896,102,1.5061908013060112
LHR,OPO,London,United Kingdom,Porto,Portugal,51.4706,-0.461941,41.2481002808,-8.68138980865,1298.0804609285562,311,2.6226005761606954
LHR,ORY,London,United Kingdom,Paris,France,51.4706,-0.461941,48.7233333,2.3794444,366.5389894665035,95,1.4581737368331293
LHR,OSL,London,United Kingdom,Oslo,Norway,51.4706,-0.461941,60.121,11.0502,1197.6925231274622,289,2.4971156539093275
LHR,OTP,London,United Kingdom,Bucharest,Romania,51.4706,-0.461941,44.5711111,26.085,2103.795453134436,551,3.6297443164180447
LHR,PMI,London,United Kingdom,Palma de Mallorca,Spain,51.4706,-0.461941,39.551700592,2.73881006241,1348.2390401660743,322,2.685298800207593
LHR,PRG,London,United Kingdom,Prague,Czech Republic,51.4706,-0.461941,50.1008,14.26,1044.2711847934804,255,2.3053389809918503
LHR,PSA,London,United Kingdom,Pisa,Italy,51.4706,-0.461941,43.683899,10.3927,1186.116136107482,286,2.4826451701343526
LHR,RTM,London,United Kingdom,Rotterdam,Netherlands,51.4706,-0.461941,51.956902,4.43722,341.76505219713846,90,1.4272063152464232
LHR,SOF,London,United Kingdom,Sofia,Bulgaria,51.4706,-0.461941,42.69669342041016,23.411436080932617,2040.8882781225536,536,3.551110347653192
LHR,STR,London,United Kingdom,Stuttgart,Germany,51.4706,-0.461941,48.6898994446,9.22196006775,756.2531171470501,177,1.9453163964338127
LHR,SVG,London,United Kingdom,Stavanger,Norway,51.4706,-0.461941,58.876701354,5.637780189500001,909.1885868984386,207,2.136485733623048
LHR,TLS,London,United Kingdom,Toulouse,France,51.4706,-0.461941,43.629101,1.36382,882.5592820958605,202,2.1031991026198256
LHR,TXL,London,United Kingdom,Berlin,Germany,51.4706,-0.461941,52.5597,13.2877,947.2445245714867,215,2.1840556557143582
LHR,VCE,London,United Kingdom,Venice,Italy,51.4706,-0.461941,45.505299,12.3519,1151.4330106019718,279,2.439291263252465
LHR,VIE,London,United Kingdom,Vienna,Austria,51.4706,-0.461941,48.110298156738,16.569700241089002,1275.0608780680084,306,2.5938260975850103
LHR,WAW,London,United Kingdom,Warsaw,Poland,51.4706,-0.461941,52.1656990051,20.9671001434,1469.6046805608328,349,2.8370058507010407
LHR,ZAG,London,United Kingdom,Zagreb,Croatia,51.4706,-0.461941,45.742900848400005,16.0687999725,1367.887006392797,326,2.7098587579909963
LHR,ZRH,London,United Kingdom,Zurich,Switzerland,51.4706,-0.461941,47.464699,8.54917,788.0669351500638,183,1.98508366893758
LIN,LHR,Milan,Italy,London,United Kingdom,45.445099,9.27674,51.4706,-0.461941,980.6359727438182,222,2.225794965929773
LIS,LHR,Lisbon,Portugal,London,United Kingdom,38.7813,-9.13592,51.4706,-0.461941,1563.9306140569583,416,2.954913267571198
LUX,LHR,Luxemburg,Luxembourg,London,United Kingdom,49.6233333,6.204444400000001,51.4706,-0.461941,513.6270992647902,123,1.6420338740809877
LYS,LHR,Lyon,France,London,United Kingdom,45.725556,5.081111,51.4706,-0.461941,757.2951557266991,177,1.946618944658374
MAD,LCY,Madrid,Spain,London,United Kingdom,40.471926,-3.56264,51.505299,0.0552779999999999,1257.8824852039522,302,2.5723531065049405
MAD,LHR,Madrid,Spain,London,United Kingdom,40.471926,-3.56264,51.4706,-0.461941,1245.9502722815878,300,2.5574378403519846
MAH,LCY,Menorca,Spain,London,United Kingdom,39.86259841918945,4.2186498641967765,51.505299,0.0552779999999999,1333.8269007254485,319,2.6672836259068107
MAN,BLL,Manchester,United Kingdom,Billund,Denmark,53.35369873046875,-2.2749500274658203,55.7402992249,9.15178012848,782.2024694862214,182,1.9777530868577768
MAN,GOT,Manchester,United Kingdom,Gothenborg,Sweden,53.35369873046875,-2.2749500274658203,57.662799835205,12.279800415039,1031.2894214899015,252,2.289111776862377
MAN,HEL,Manchester,United Kingdom,Helsinki,Finland,53.35369873046875,-2.2749500274658203,60.317199707031,24.963300704956,1811.5058910909288,478,3.264382363863661
MAN,LHR,Manchester,United Kingdom,London,United Kingdom,53.35369873046875,-2.2749500274658203,51.4706,-0.461941,242.81089399247944,72,1.3035136174905992
MLA,LGW,Malta,Malta,London,United Kingdom,35.857498,14.4775,51.148102,-0.190278,2062.9652723651134,541,3.5787065904563917
MRS,LHR,Marseille,France,London,United Kingdom,43.439271922,5.22142410278,51.4706,-0.461941,989.280305919486,223,2.2366003823993577
MUC,BLL,Munich,Germany,Billund,Denmark,48.353802,11.7861,55.7402992249,9.15178012848,840.7052153201898,194,2.050881519150237
MUC,LHR,Munich,Germany,London,United Kingdom,48.353802,11.7861,51.4706,-0.461941,941.580211243619,214,2.1769752640545237
MXP,LHR,Milano,Italy,London,United Kingdom,45.6306,8.728110000000001,51.4706,-0.461941,936.3761958206832,213,2.1704702447758537
NAP,LGW,Naples,Italy,London,United Kingdom,40.886002000000005,14.2908,51.148102,-0.190278,1592.1384311048666,424,2.990173038881083
NCE,LCY,Nice,France,London,United Kingdom,43.658401489300005,7.215869903560001,51.505299,0.0552779999999999,1023.472008223214,251,2.279340010279017
NCE,LGW,Nice,France,London,United Kingdom,43.658401489300005,7.215869903560001,51.148102,-0.190278,1001.0090553363044,246,2.2512613191703803
NCE,LHR,Nice,France,London,United Kingdom,43.658401489300005,7.215869903560001,51.4706,-0.461941,1041.0658572022678,255,2.3013323215028345
NCL,LHR,Newcastle,United Kingdom,London,United Kingdom,55.037498474121094,-1.6916699409484863,51.4706,-0.461941,404.95264104480896,102,1.5061908013060112
NQY,LGW,Newquai,United Kingdom,London,United Kingdom,50.44060134887695,-4.995409965515137,51.148102,-0.190278,346.71011742125376,91,1.4333876467765672
OLB,LGW,Olbia,Italy,London,United Kingdom,40.898701,9.51763,51.148102,-0.190278,1361.4912459876184,325,2.701864057484523
OPO,LHR,Porto,Portugal,London,United Kingdom,41.2481002808,-8.68138980865,51.4706,-0.461941,1298.0804609285562,311,2.6226005761606954
ORY,LHR,Paris,France,London,United Kingdom,48.7233333,2.3794444,51.4706,-0.461941,366.5389894665035,95,1.4581737368331293
OSL,AAL,Oslo,Norway,Aalborg,Denmark,60.121,11.0502,57.0927589138,9.84924316406,343.8201709879387,91,1.4297752137349233
OSL,AAR,Oslo,Norway,Aarhus,Denmark,60.121,11.0502,56.2999992371,10.619000434899998,425.62358989822934,106,1.5320294873727867
OSL,BLL,Oslo,Norway,Billund,Denmark,60.121,11.0502,55.7402992249,9.15178012848,499.7858981056179,120,1.6247323726320224
OSL,LHR,Oslo,Norway,London,United Kingdom,60.121,11.0502,51.4706,-0.461941,1197.6925231274622,289,2.4971156539093275
OTP,LHR,Bucharest,Romania,London,United Kingdom,44.5711111,26.085,51.4706,-0.461941,2103.795453134436,551,3.6297443164180447
PMI,LCY,Palma de Mallorca,Spain,London,United Kingdom,39.551700592,2.73881006241,51.505299,0.0552779999999999,1345.2727819752224,321,2.6815909774690283
PMI,LHR,Palma de Mallorca,Spain,London,United Kingdom,39.551700592,2.73881006241,51.4706,-0.461941,1348.2390401660743,322,2.685298800207593
PRG,LHR,Prague,Czech Republic,London,United Kingdom,50.1008,14.26,51.4706,-0.461941,1044.2711847934804,255,2.3053389809918503
PSA,LGW,Pisa,Italy,London,United Kingdom,43.683899,10.3927,51.148102,-0.190278,1147.9897418027194,278,2.434987177253399
PSA,LHR,Pisa,Italy,London,United Kingdom,43.683899,10.3927,51.4706,-0.461941,1186.116136107482,286,2.4826451701343526
RTM,LCY,Rotterdam,Netherlands,London,United Kingdom,51.956902,4.43722,51.505299,0.0552779999999999,305.87977044366954,84,1.382349713054587
RTM,LHR,Rotterdam,Netherlands,London,United Kingdom,51.956902,4.43722,51.4706,-0.461941,341.76505219713846,90,1.4272063152464232
SKG,LGW,Thessaloniki,Greece,London,United Kingdom,40.51969909667969,22.97089958190918,51.148102,-0.190278,2134.304251227802,559,3.6678803140347527
SOF,LHR,Sofia,Bulgaria,London,United Kingdom,42.69669342041016,23.411436080932617,51.4706,-0.461941,2040.8882781225536,536,3.551110347653192
STR,LHR,Stuttgart,Germany,London,United Kingdom,48.6898994446,9.22196006775,51.4706,-0.461941,756.2531171470501,177,1.9453163964338127
SVG,LHR,Stavanger,Norway,London,United Kingdom,58.876701354,5.637780189500001,51.4706,-0.461941,909.1885868984386,207,2.136485733623048
SZG,LGW,Salzburg,Austria,London,United Kingdom,47.7933006287,13.0043001175,51.148102,-0.190278,1022.0177049923516,250,2.2775221312404392
TIA,LGW,Tirana,Albania,London,United Kingdom,41.4146995544,19.7206001282,51.148102,-0.190278,1864.4564805823677,492,3.3305706007279596
TLS,LHR,Toulouse,France,London,United Kingdom,43.629101,1.36382,51.4706,-0.461941,882.5592820958605,202,2.1031991026198256
TRN,LGW,Torino,Italy,London,United Kingdom,45.200802,7.64963,51.148102,-0.190278,879.5216367929662,201,2.0994020459912077
TXL,LHR,Berlin,Germany,London,United Kingdom,52.5597,13.2877,51.4706,-0.461941,947.2445245714867,215,2.1840556557143582
VCE,LCY,Venice,Italy,London,United Kingdom,45.505299,12.3519,51.505299,0.0552779999999999,1122.6806315243775,272,2.403350789405472
VCE,LGW,Venice,Italy,London,United Kingdom,45.505299,12.3519,51.148102,-0.190278,1117.2585839002445,271,2.3965732298753055
VCE,LHR,Venice,Italy,London,United Kingdom,45.505299,12.3519,51.4706,-0.461941,1151.4330106019718,279,2.439291263252465
VIE,LHR,Vienna,Austria,London,United Kingdom,48.110298156738,16.569700241089002,51.4706,-0.461941,1275.0608780680084,306,2.5938260975850103
VNO,HEL,Vilnius,Lithuania,Helsinki,Finland,54.634102,25.285801,60.317199707031,24.963300704956,632.223674793057,152,1.7902795934913212
VRN,LGW,Villafranca,Italy,London,United Kingdom,45.395699,10.8885,51.148102,-0.190278,1038.071917397306,254,2.2975898967466324
