Source airport,Destination airport
STR,SKG
STR,VIE
STR,ZRH
SUF,MUC
SVG,FRA
SZG,FRA
TIA,MUC
TLL,FRA
TLS,FRA
TLS,MUC
TOS,ALF
TRN,FRA
TRN,MUC
TRS,MUC
TSR,MUC
TXL,ARN
TXL,ATH
TXL,BCN
TXL,BRU
TXL,CDG
TXL,CPH
TXL,DUS
TXL,FRA
TXL,LUX
TXL,MUC
TXL,SCN
TXL,VIE
TXL,ZAG
TXL,ZRH
VCE,FRA
VCE,MUC
VIE,CGN
VIE,DUS
VIE,FRA
VIE,HAM
VIE,LEJ
VIE,MUC
VIE,STR
VIE,TXL
VLC,DUS
VLC,FRA
VLC,MUC
VNO,BRU
VNO,FRA
VRN,FRA
VRN,MUC
WAW,DUS
WAW,FRA
WAW,HAM
WAW,MUC
WRO,FRA
WRO,MUC
ZAD,FRA
ZAD,MUC
ZAG,FRA
ZAG,MUC
ZAG,TXL
ZRH,DUS
ZRH,FRA
ZRH,HAJ
ZRH,HAM
ZRH,MUC
ZRH,NUE
ZRH,STR
ZRH,TXL
EOI,KOI
KOI,EOI
KOI,NDY
KOI,NRL
KOI,PPW
KOI,SOY
KOI,WRY
NDY,KOI
NDY,SOY
NRL,EOI
NRL,KOI
NRL,NDY
NRL,PPW
PPW,KOI
PPW,NRL
PPW,WRY
SOY,KOI
SOY,NDY
WRY,KOI
WRY,PPW
AMS,WAW
ARN,WAW
ATH,WAW
BCN,WAW
BEG,WAW
BRU,WAW
BUD,WAW
CDG,WAW
CPH,WAW
DUS,WAW
FRA,GDN
FRA,KRK
FRA,KTW
FRA,POZ
FRA,WAW
FRA,WRO
GDN,FRA
GDN,MUC
GDN,WAW
GVA,WAW
HAM,WAW
KBP,WAW
KRK,FRA
KRK,MUC
KRK,VIE
KRK,WAW
KTW,FRA
KTW,WAW
LHR,WAW
LIS,WAW
LJU,WAW
LWO,WAW
MAD,WAW
MSQ,WAW
MUC,GDN
MUC,KRK
MUC,POZ
MUC,WAW
MUC,WRO
MXP,WAW
NCE,WAW
ODS,WAW
OTP,WAW
POZ,FRA
POZ,MUC
POZ,WAW
PRG,WAW
RIX,WAW
RZE,WAW
SOF,WAW
SZZ,WAW
TLL,WAW
VIE,KRK
VIE,WAW
VNO,WAW
WAW,AMS
WAW,ARN
WAW,ATH
WAW,BCN
WAW,BEG
WAW,BRU
WAW,BUD
WAW,CDG
WAW,CPH
WAW,DUS
WAW,FRA
WAW,GDN
WAW,GVA
WAW,HAM
WAW,KBP
WAW,KRK
WAW,KTW
WAW,LHR
WAW,LIS
WAW,LJU
WAW,LWO
WAW,MAD
WAW,MSQ
WAW,MUC
WAW,MXP
WAW,NCE
WAW,ODS
WAW,OTP
WAW,POZ
WAW,PRG
WAW,RIX
WAW,RZE
WAW,SOF
WAW,SZZ
WAW,TLL
WAW,VIE
WAW,VNO
WAW,WRO
WAW,ZRH
WRO,FRA
WRO,MUC
WRO,WAW
ZRH,WAW
AGP,BFS
AGP,BLK
AGP,EDI
AGP,EMA
AGP,GLA
AGP,LBA
AGP,MAN
AGP,NCL
ALC,BFS
ALC,BLK
ALC,EDI
ALC,EMA
ALC,GLA
ALC,LBA
ALC,MAN
ALC,NCL
AMS,LBA
BCN,GLA
BCN,LBA
BCN,MAN
BFS,AGP
BFS,ALC
BFS,DBV
BFS,FAO
BFS,MJV
BFS,PMI
BJV,EMA
BJV,GLA
BJV,LBA
BJV,MAN
BJV,NCL
BLK,AGP
BLK,ALC
BLK,DLM
BLK,FAO
BLK,PMI
BUD,EDI
BUD,EMA
BUD,LBA
BUD,MAN
CDG,EMA
CDG,LBA
CDG,MAN
DBV,BFS
DBV,EDI
DBV,EMA
DBV,LBA
DBV,MAN
DBV,NCL
DLM,BLK
DLM,EMA
DLM,GLA
DLM,LBA
DLM,MAN
DLM,NCL
DUS,LBA
EDI,AGP
EDI,ALC
EDI,BUD
EDI,DBV
EDI,FAO
EDI,MAH
EDI,MJV
EDI,PMI
EDI,PRG
EDI,VCE
EMA,AGP
EMA,ALC
EMA,BJV
EMA,BUD
EMA,CDG
EMA,DBV
EMA,DLM
EMA,FAO
EMA,FNC
EMA,HER
EMA,IBZ
EMA,MAH
EMA,MJV
EMA,PMI
EMA,PRG
EMA,RHO
FAO,BFS
FAO,BLK
FAO,EDI
FAO,EMA
FAO,GLA
FAO,LBA
FAO,MAN
FAO,NCL
FCO,GLA
FCO,LBA
FCO,MAN
FCO,NCL
FNC,EMA
FNC,LBA
FNC,MAN
GLA,AGP
GLA,ALC
GLA,BCN
GLA,BJV
GLA,DLM
GLA,FAO
GLA,FCO
GLA,HER
GLA,IBZ
GLA,PMI
GLA,RHO
HER,EMA
HER,GLA
HER,LBA
HER,MAN
HER,NCL
IBZ,EMA
IBZ,GLA
IBZ,LBA
IBZ,MAN
IBZ,NCL
JER,LBA
JER,MAN
KGS,LBA
KGS,MAN
KRK,NCL
LBA,AGP
LBA,ALC
LBA,AMS
LBA,BCN
LBA,BJV
LBA,BUD
LBA,CDG
LBA,DBV
LBA,DLM
LBA,DUS
LBA,FAO
LBA,FCO
LBA,FNC
LBA,HER
LBA,IBZ
LBA,JER
LBA,KGS
LBA,MAH
LBA,MJV
LBA,NCE
LBA,PMI
LBA,PRG
LBA,PSA
LBA,RHO
LBA,VCE
LBA,ZTH
MAH,EDI
MAH,EMA
MAH,LBA
MAH,MAN
MAH,NCL
MAN,AGP
MAN,ALC
MAN,BCN
MAN,BJV
MAN,BUD
MAN,CDG
MAN,DBV
MAN,DLM
MAN,FAO
MAN,FCO
MAN,FNC
MAN,HER
MAN,IBZ
MAN,JER
MAN,KGS
MAN,MAH
MAN,MJV
MAN,NCE
MAN,PMI
MAN,PRG
MAN,PSA
MAN,PUY
MAN,RHO
MAN,SPU
MAN,TLS
MAN,VCE
MAN,VIE
MAN,ZTH
MJV,BFS
MJV,EDI
MJV,EMA
MJV,LBA
MJV,MAN
MJV,NCL
NCE,LBA
NCE,MAN
NCL,AGP
NCL,ALC
NCL,BJV
NCL,DBV
NCL,DLM
NCL,FAO
NCL,FCO
NCL,HER
NCL,IBZ
NCL,KRK
NCL,MAH
NCL,MJV
NCL,PMI
NCL,PRG
NCL,PSA
NCL,RHO
NCL,VCE
PMI,BFS
PMI,BLK
PMI,EDI
PMI,EMA
PMI,GLA
PMI,LBA
PMI,MAN
PMI,NCL
PRG,EDI
PRG,EMA
PRG,LBA
PRG,MAN
PRG,NCL
PSA,LBA
PSA,MAN
PSA,NCL
PUY,MAN
RHO,EMA
RHO,GLA
RHO,LBA
RHO,MAN
RHO,NCL
SPU,MAN
TLS,MAN
VCE,EDI
VCE,LBA
VCE,MAN
VCE,NCL
VIE,MAN
ZTH,LBA
ZTH,MAN
BRU,VNO
CDG,VNO
MUC,VNO
PRG,VNO
TLL,VNO
TXL,VNO
VNO,BRU
VNO,CDG
VNO,MUC
VNO,PRG
VNO,TLL
VNO,TXL
AGP,GVA
AGP,ZRH
AMS,ZRH
ARN,GVA
ARN,ZRH
ATH,GVA
ATH,ZRH
AYT,ZRH
BCN,BSL
BCN,GVA
BCN,ZRH
BEG,GVA
BEG,ZRH
BHX,ZRH
BRU,BSL
BRU,GVA
BRU,LIN
BRU,ZRH
BSL,BCN
BSL,BRU
BSL,FCO
BSL,FRA
BSL,HAM
BSL,LCY
BSL,MUC
BSL,PRG
BSL,VIE
BUD,ZRH
CDG,GVA
CDG,ZRH
CGN,ZRH
CPH,GVA
CPH,ZRH
CTA,GVA
CTA,ZRH
DBV,ZRH
DUB,ZRH
DUS,ZRH
FCO,BSL
FCO,GVA
FCO,ZRH
FLR,ZRH
FNC,ZRH
FRA,BSL
FRA,GVA
FRA,ZRH
GVA,AGP
GVA,ARN
GVA,ATH
GVA,BCN
GVA,BEG
GVA,BRU
GVA,CDG
GVA,CPH
GVA,CTA
GVA,FCO
GVA,FRA
GVA,HER
GVA,LCY
GVA,LHR
GVA,LIS
GVA,MAD
GVA,MUC
GVA,NCE
GVA,OLB
GVA,OPO
GVA,PMI
GVA,PRG
GVA,PRN
GVA,VIE
GVA,WAW
GVA,ZRH
HAJ,ZRH
HAM,BSL
HAM,ZRH
HER,GVA
HER,ZRH
KBP,ZRH
LCY,BSL
LCY,GVA
LCY,ZRH
LHR,GVA
LHR,ZRH
LIN,BRU
LIS,GVA
LIS,ZRH
LJU,ZRH
LUG,ZRH
LUX,ZRH
LYS,ZRH
MAD,GVA
MAD,ZRH
MAN,ZRH
MLA,ZRH
MUC,BSL
MUC,GVA
MUC,ZRH
MXP,ZRH
NCE,GVA
NCE,ZRH
NUE,ZRH
OLB,GVA
OPO,GVA
OPO,ZRH
OSL,ZRH
OTP,ZRH
PMI,GVA
PMI,ZRH
PRG,BSL
PRG,GVA
PRG,ZRH
PRN,GVA
PRN,ZRH
SKP,ZRH
SPU,ZRH
STR,ZRH
TXL,ZRH
VCE,ZRH
VIE,BSL
VIE,GVA
VIE,ZRH
VLC,ZRH
WAW,GVA
WAW,ZRH
ZAG,ZRH
ZRH,AGP
ZRH,AMS
ZRH,ARN
ZRH,ATH
ZRH,AYT
ZRH,BCN
ZRH,BEG
ZRH,BHX
ZRH,BRU
ZRH,BUD
ZRH,CDG
ZRH,CGN
ZRH,CPH
ZRH,CTA
ZRH,DBV
ZRH,DUB
ZRH,DUS
ZRH,FCO
ZRH,FLR
ZRH,FNC
ZRH,FRA
ZRH,GVA
ZRH,HAJ
ZRH,HAM
ZRH,HER
ZRH,KBP
ZRH,LCY
ZRH,LHR
ZRH,LIS
ZRH,LJU
ZRH,LUG
ZRH,LUX
ZRH,LYS
ZRH,MAD
ZRH,MAN
ZRH,MLA
ZRH,MUC
ZRH,MXP
ZRH,NCE
ZRH,NUE
ZRH,OPO
ZRH,OSL
ZRH,OTP
ZRH,PMI
ZRH,PRG
ZRH,PRN
ZRH,SKP
ZRH,SPU
ZRH,STR
ZRH,TXL
ZRH,VCE
ZRH,VIE
ZRH,VLC
ZRH,WAW
ZRH,ZAG
MUC,MAD
AAL,OSL
OLA,OSL
OSL,AAL
OSL,OLA
OSL,VDB
VDB,OSL
IEV,OZH
IEV,UDJ
OZH,IEV
UDJ,IEV
AMS,HEL
AMS,ZRH
CDG,HEL
HEL,CDG
HEL,LHR
LHR,HEL
BSL,CDG
CDG,BSL
ATH,HER
HER,ATH
RHO,ATH
AMS,BCN
AMS,BLQ
AMS,CDG
AMS,CPH
AMS,FCO
AMS,FRA
AMS,LHR
AMS,MAD
BCN,AMS
BLQ,AMS
CDG,AMS
CPH,AMS
FCO,AMS
FRA,AMS
LHR,AMS
MAD,AMS
LHR,LIS
LHR,WAW
LIS,LHR
WAW,LHR
AOK,ATH
AOK,KSJ
AOK,RHO
ATH,AOK
ATH,AXD
ATH,BCN
ATH,BEG
ATH,CDG
ATH,CFU
ATH,CHQ
ATH,EFL
ATH,FCO
ATH,HER
ATH,IOA
ATH,JIK
ATH,JKH
ATH,JKL
ATH,JMK
ATH,JNX
ATH,JSI
ATH,JSY
ATH,JTR
ATH,JTY
ATH,KGS
ATH,KIT
ATH,KVA
ATH,LHR
ATH,LRS
ATH,LXS
ATH,LYS
ATH,MAD
ATH,MAN
ATH,MJT
ATH,MLO
ATH,MRS
ATH,MXP
ATH,OTP
ATH,PAS
ATH,RHO
ATH,SKG
ATH,SKU
ATH,SMI
ATH,SOF
ATH,TIA
ATH,ZTH
AXD,ATH
BCN,ATH
BEG,ATH
CDG,ATH
CFU,ATH
CHQ,ATH
CHQ,SKG
EFL,ATH
FCO,ATH
HER,ATH
HER,SKG
IOA,ATH
JIK,ATH
JKH,ATH
JKL,ATH
JKL,KGS
JKL,LRS
JMK,ATH
JNX,ATH
JSH,KSJ
JSI,ATH
JSY,ATH
JTR,ATH
JTY,ATH
JTY,LRS
KGS,ATH
KGS,JKL
KGS,RHO
KIT,ATH
KSJ,AOK
KSJ,JSH
KVA,ATH
KZS,RHO
LHR,ATH
LRS,ATH
LRS,JKL
LRS,JTY
LXS,ATH
LYS,ATH
MAD,ATH
MAN,ATH
MJT,ATH
MJT,SKG
MLO,ATH
MRS,ATH
MXP,ATH
OTP,ATH
PAS,ATH
RHO,AOK
RHO,ATH
RHO,KGS
RHO,KZS
RHO,SKG
SKG,ATH
SKG,CHQ
SKG,HER
SKG,MJT
SKG,RHO
SKU,ATH
SMI,ATH
SOF,ATH
TIA,ATH
ZTH,ATH
AGP,PRG
AMS,PRG
ARN,PRG
BCN,PMI
BCN,PRG
BRU,PRG
BTS,KSC
BTS,PRG
BUD,PRG
CDG,PRG
CLJ,PRG
CPH,PRG
DUS,PRG
FCO,PRG
FRA,PRG
HAM,PRG
HEL,PRG
HER,PRG
KBP,PRG
KSC,BTS
KSC,PRG
MAD,PRG
MLA,PRG
MSQ,PRG
MXP,PRG
NCE,PRG
OSR,PRG
OTP,PRG
PMI,BCN
PMI,PRG
PRG,AGP
PRG,AMS
PRG,ARN
PRG,BCN
PRG,BRU
PRG,BTS
PRG,BUD
PRG,CDG
PRG,CLJ
PRG,CPH
PRG,DUS
PRG,FCO
PRG,FRA
PRG,HAM
PRG,HEL
PRG,HER
PRG,KBP
PRG,KSC
PRG,MAD
PRG,MLA
PRG,MSQ
PRG,MXP
PRG,NCE
PRG,OSR
PRG,OTP
PRG,PMI
PRG,RHO
PRG,RIX
PRG,SOF
PRG,SXB
PRG,TXL
PRG,VLC
PRG,WAW
PRG,ZRH
RHO,PRG
RIX,PRG
SOF,PRG
SPU,PRG
SXB,PRG
TXL,PRG
VLC,PRG
WAW,PRG
ZRH,PRG
AMS,VIE
ARN,VIE
ATH,VIE
AYT,VIE
BCN,VIE
BEG,VIE
BLQ,VIE
BRU,VIE
BSL,VIE
BUD,VIE
CDG,VIE
CGN,KLU
CGN,SZG
CGN,VIE
CHQ,VIE
CLJ,VIE
CPH,VIE
CTA,VIE
DBV,VIE
DLM,VIE
DNK,VIE
DUS,GRZ
DUS,LNZ
DUS,VIE
FCO,VIE
FLR,VIE
FNC,VIE
FRA,GRZ
FRA,INN
FRA,LNZ
FRA,SZG
FRA,VIE
GRZ,DUS
GRZ,FRA
GRZ,MUC
GRZ,STR
GRZ,VIE
GVA,VIE
HAJ,VIE
HAM,KLU
HAM,VIE
HER,VIE
HRK,VIE
IAS,VIE
INN,FRA
INN,VIE
JTR,VIE
KBP,VIE
KIV,VIE
KLU,CGN
KLU,HAM
KLU,TXL
KLU,VIE
KRK,VIE
KSC,VIE
LEJ,VIE
LHR,VIE
LIS,VIE
LJU,VIE
LNZ,DUS
LNZ,FRA
LNZ,VIE
LUX,VIE
LWO,VIE
LYS,VIE
MLA,VIE
MSQ,VIE
MUC,GRZ
MUC,VIE
MXP,VIE
NAP,VIE
NCE,VIE
ODS,VIE
OLB,VIE
OSL,VIE
OTP,VIE
PMI,VIE
PMO,VIE
PRG,VIE
PRN,VIE
RHO,VIE
RIX,VIE
SBZ,VIE
SJJ,VIE
SKG,VIE
SKP,VIE
SOF,VIE
SPU,VIE
STR,GRZ
STR,VIE
SUF,VIE
SZG,CGN
SZG,FRA
SZG,VIE
TGD,VIE
TIA,VIE
TXL,KLU
TXL,VIE
VAR,VIE
VCE,VIE
VIE,AMS
VIE,ARN
VIE,ATH
VIE,AYT
VIE,BCN
VIE,BEG
VIE,BLQ
VIE,BRU
VIE,BSL
VIE,BUD
VIE,CDG
VIE,CGN
VIE,CHQ
VIE,CLJ
VIE,CPH
VIE,CTA
VIE,DBV
VIE,DLM
VIE,DNK
VIE,DUS
VIE,FCO
VIE,FLR
VIE,FNC
VIE,FRA
VIE,GRZ
VIE,GVA
VIE,HAJ
VIE,HAM
VIE,HER
VIE,HRK
VIE,IAS
VIE,INN
VIE,JTR
VIE,KBP
VIE,KIV
VIE,KLU
VIE,KRK
VIE,KSC
VIE,LEJ
VIE,LHR
VIE,LIS
VIE,LJU
VIE,LNZ
VIE,LUX
VIE,LWO
VIE,LYS
VIE,MLA
VIE,MSQ
VIE,MUC
VIE,MXP
VIE,NAP
VIE,NCE
VIE,ODS
VIE,OLB
VIE,OSL
VIE,OTP
VIE,PMI
VIE,PMO
VIE,PRG
VIE,PRN
VIE,RHO
VIE,RIX
VIE,SBZ
VIE,SJJ
VIE,SKG
VIE,SKP
VIE,SOF
VIE,SPU
VIE,STR
VIE,SUF
VIE,SZG
VIE,TGD
VIE,TIA
VIE,TXL
VIE,VAR
VIE,VCE
VIE,VNO
VIE,WAW
VIE,ZAG
VIE,ZRH
VNO,VIE
WAW,VIE
ZAG,VIE
ZRH,VIE
AMS,DBV
AMS,ZAG
ATH,DBV
ATH,SPU
BCN,ZAG
BEG,SPU
BLQ,LIS
BLQ,ZAG
BRU,ZAG
BWK,ZAG
CDG,DBV
CDG,SPU
CDG,ZAG
CPH,ZAG
DBV,AMS
DBV,ATH
DBV,CDG
DBV,DUS
DBV,FCO
DBV,FRA
DBV,MUC
DBV,OSI
DBV,RJK
DBV,TXL
DBV,VCE
DBV,VIE
DBV,ZAG
DBV,ZRH
DUS,DBV
DUS,SPU
FCO,DBV
FCO,SPU
FRA,DBV
FRA,PUY
FRA,SPU
FRA,ZAD
FRA,ZAG
LGW,SPU
LHR,RJK
LHR,SPU
LHR,ZAG
LIS,BLQ
LYS,SPU
MUC,DBV
MUC,SPU
MUC,ZAD
MUC,ZAG
OSI,DBV
OSI,SPU
OSI,ZAG
PRN,ZAG
PUY,FRA
PUY,ZAD
PUY,ZAG
RJK,LHR
RJK,SPU
RJK,ZAG
SJJ,ZAG
SKP,ZAG
SPU,ATH
SPU,BEG
SPU,CDG
SPU,DBV
SPU,DUS
SPU,FCO
SPU,FRA
SPU,LGW
SPU,LHR
SPU,LYS
SPU,MUC
SPU,OSI
SPU,TXL
SPU,VIE
SPU,ZAG
SPU,ZRH
TXL,DBV
TXL,SPU
TXL,ZAG
VCE,DBV
VIE,DBV
VIE,SPU
VIE,ZAG
ZAD,FRA
ZAD,MUC
ZAD,PUY
ZAD,ZAG
ZAG,AMS
ZAG,BCN
ZAG,BLQ
ZAG,BRU
ZAG,BWK
ZAG,CDG
ZAG,CPH
ZAG,DBV
ZAG,FRA
ZAG,LHR
ZAG,MUC
ZAG,OSI
ZAG,PRN
ZAG,RJK
ZAG,SJJ
ZAG,SKP
ZAG,SPU
ZAG,TXL
ZAG,VIE
ZAG,ZAD
ZAG,ZRH
ZRH,DBV
ZRH,SPU
ZRH,ZAG
AMS,TLL
AMS,VXO
ARN,TLL
BRU,TLL
CPH,TLL
KBP,TLL
NCE,TLL
OSL,TLL
SPU,TLL
TLL,AMS
TLL,ARN
TLL,BRU
TLL,CPH
TLL,KBP
TLL,NCE
TLL,OSL
TLL,SPU
TLL,TRD
TLL,VNO
TRD,TLL
VNO,TLL
VXO,AMS
ADA,ADB
ADA,AYT
ADA,SAW
ADA,TZX
ADA,VAN
ADB,ADA
ADB,AMS
ADB,ASR
ADB,ATH
ADB,AYT
ADB,BRU
ADB,BSL
ADB,DIY
ADB,DUS
ADB,ESB
ADB,EZS
ADB,GNY
ADB,GZT
ADB,HTY
ADB,MQM
ADB,SAW
ADB,STN
ADB,STR
ADB,TZX
ADB,VAS
AMS,ADB
AMS,ASR
AMS,AYT
AMS,KYA
AMS,SAW
ARN,SAW
ASR,ADB
ASR,DUS
ASR,SAW
ATH,ADB
ATH,SAW
AYT,ADA
AYT,ADB
AYT,AMS
AYT,BLL
AYT,BRU
AYT,CPH
AYT,GVA
AYT,SAW
AYT,TZX
AYT,VIE
BAL,SAW
BCN,SAW
BEG,SAW
BGY,SAW
BJV,BRU
BJV,ESB
BJV,SAW
BLL,AYT
BLQ,SAW
BRU,ADB
BRU,AYT
BRU,BJV
BSL,ADB
BSL,SAW
CGN,ESB
CGN,SAW
CPH,AYT
CPH,SAW
CRL,SAW
DIY,ADB
DIY,SAW
DLM,SAW
DNZ,SAW
DOK,SAW
DUS,ADB
DUS,ASR
DUS,ESB
DUS,SAW
EBU,SAW
EDO,SAW
ERC,SAW
ERZ,SAW
ESB,ADB
ESB,BJV
ESB,CGN
ESB,DUS
ESB,SAW
ESB,STR
ESB,VIE
EZS,ADB
EZS,SAW
FCO,SAW
FRA,SAW
GNY,ADB
GNY,SAW
GVA,AYT
GZP,SAW
GZT,ADB
GZT,SAW
HRK,SAW
HTY,ADB
HTY,SAW
KCM,SAW
KYA,SAW
LWO,SAW
MAD,SAW
MLX,SAW
MQM,ADB
MQM,SAW
MRS,SAW
MSR,SAW
MUC,SAW
MZH,SAW
NAV,SAW
NUE,SAW
ORY,SAW
OTP,SAW
PRN,SAW
SAW,ADA
SAW,ADB
SAW,AMS
SAW,ARN
SAW,ASR
SAW,ATH
SAW,AYT
SAW,BAL
SAW,BCN
SAW,BEG
SAW,BGY
SAW,BJV
SAW,BLQ
SAW,BSL
SAW,CGN
SAW,CPH
SAW,CRL
SAW,DIY
SAW,DLM
SAW,DNZ
SAW,DOK
SAW,DUS
SAW,EBU
SAW,EDO
SAW,ERC
SAW,ERZ
SAW,ESB
SAW,EZS
SAW,FCO
SAW,FRA
SAW,GNY
SAW,GZP
SAW,GZT
SAW,HRK
SAW,HTY
SAW,KCM
SAW,KYA
SAW,LWO
SAW,MAD
SAW,MLX
SAW,MQM
SAW,MRS
SAW,MSR
SAW,MUC
SAW,MZH
SAW,NAV
SAW,NUE
SAW,ORY
SAW,OTP
SAW,PRN
SAW,SJJ
SAW,SKP
SAW,STN
SAW,STR
SAW,SXF
SAW,TIA
SAW,TZX
SAW,VAN
SAW,VAS
SAW,VIE
SAW,ZRH
SJJ,SAW
SKP,SAW
STN,ADB
STN,SAW
STR,ADB
STR,ESB
STR,SAW
SXF,SAW
TIA,SAW
TZX,ADA
TZX,ADB
TZX,AYT
TZX,SAW
VAN,ADA
VAN,SAW
VAS,ADB
VAS,SAW
VIE,AYT
VIE,ESB
VIE,SAW
ZRH,SAW
ACH,VIE
VIE,ACH
CDG,MXP
CPH,OSL
MXP,CDG
OSL,CPH
AMS,KBP
ATH,KBP
BCN,KBP
BRU,KBP
CDG,KBP
DNK,KBP
DOK,KBP
FCO,KBP
FRA,KBP
GVA,KBP
HEL,KBP
HER,KBP
HRK,KBP
HRK,VIE
IFO,KBP
KBP,AMS
KBP,ATH
KBP,BCN
KBP,BRU
KBP,CDG
KBP,DNK
KBP,DOK
KBP,FCO
KBP,FRA
KBP,GVA
KBP,HEL
KBP,HER
KBP,HRK
KBP,IFO
KBP,LGW
KBP,LIS
KBP,LWO
KBP,MAD
KBP,MSQ
KBP,MUC
KBP,MXP
KBP,NCE
KBP,ODS
KBP,PRG
KBP,RHO
KBP,RIX
KBP,SAW
KBP,TXL
KBP,VIE
KBP,VNO
KBP,WAW
KBP,ZRH
LGW,KBP
LIS,KBP
LWO,KBP
LWO,VIE
MAD,KBP
MSQ,KBP
MUC,KBP
MXP,KBP
NCE,KBP
ODS,KBP
ODS,VIE
PRG,KBP
RHO,KBP
RIX,KBP
SAW,KBP
TXL,KBP
VIE,HRK
VIE,KBP
VIE,LWO
VIE,ODS
VNO,KBP
WAW,KBP
ZRH,KBP
BEG,ESB
BUD,ZAG
ESB,BEG
OTP,SOF
SOF,OTP
ZAG,BUD
AMS,PRG
ARN,PRG
AYT,PRG
BCN,PRG
BRU,PRG
BTS,PRG
BUD,PRG
CDG,OSR
CDG,PRG
CPH,PRG
DUS,PRG
FCO,PRG
FNC,PRG
FRA,PRG
HAM,PRG
KBP,PRG
KSC,PRG
MAD,PRG
MXP,PRG
NCE,PRG
OSR,CDG
OSR,PRG
OTP,PRG
PMI,PRG
PRG,AMS
PRG,ARN
PRG,AYT
PRG,BCN
PRG,BRU
PRG,BTS
PRG,BUD
PRG,CDG
PRG,CPH
PRG,DUS
PRG,FCO
PRG,FNC
PRG,FRA
PRG,HAM
PRG,HER
PRG,KBP
PRG,KSC
PRG,MAD
PRG,MXP
PRG,NCE
PRG,OSR
PRG,OTP
PRG,PMI
PRG,RHO
PRG,SPU
PRG,SXB
PRG,TXL
PRG,VLC
PRG,WAW
PRG,ZRH
RHO,PRG
SPU,PRG
SXB,PRG
TXL,PRG
VLC,PRG
WAW,PRG
ZRH,PRG
SVG,BGO
CPH,VIE
GVA,ZRH
MUC,VIE
MXP,VIE
VIE,CPH
VIE,MUC
VIE,MXP
VIE,ZRH
ZRH,GVA
ZRH,VIE
AMS,OTP
ATH,OTP
BAY,OTP
BCN,OTP
BEG,OTP
BLQ,IAS
BRU,OTP
BUD,OTP
CDG,OTP
CLJ,OTP
CLJ,PRG
CLJ,VIE
DUB,OTP
FCO,IAS
FCO,OTP
FRA,OTP
GVA,OTP
IAS,BLQ
IAS,FCO
IAS,LTN
IAS,OTP
IAS,TRN
IAS,VIE
KIV,OTP
LHR,OTP
LIN,OTP
LTN,IAS
MAD,OTP
MUC,OTP
MUC,SBZ
NCE,OTP
OMR,OTP
OTP,AMS
OTP,ATH
OTP,BAY
OTP,BCN
OTP,BEG
OTP,BRU
OTP,BUD
OTP,CDG
OTP,CLJ
OTP,DUB
OTP,FCO
OTP,FRA
OTP,GVA
OTP,IAS
OTP,KIV
OTP,LHR
OTP,LIN
OTP,MAD
OTP,MUC
OTP,NCE
OTP,OMR
OTP,PRG
OTP,SKG
OTP,SOF
OTP,SUJ
OTP,TSR
OTP,VIE
OTP,WAW
PRG,CLJ
PRG,OTP
SBZ,MUC
SBZ,OTP
SBZ,VIE
SKG,OTP
SOF,OTP
SUJ,OTP
TGM,OTP
TRN,IAS
TSR,OTP
VIE,CLJ
VIE,IAS
VIE,OTP
VIE,SBZ
WAW,OTP
AGP,LIS
AMS,LIS
ARN,LIS
BCN,LIS
BCN,OPO
BIO,LIS
CPH,LIS
FAO,LIS
FNC,LIS
FNC,OPO
FRA,LIS
LGW,LIS
LHR,LIS
LIS,AGP
LIS,AMS
LIS,ARN
LIS,BCN
LIS,BIO
LIS,CPH
LIS,FAO
LIS,FNC
LIS,FRA
LIS,LGW
LIS,LHR
LIS,MAD
LIS,OPO
LIS,PXO
LIS,SVQ
LIS,VLC
LIS,ZRH
MAD,LIS
MAD,OPO
MUC,OPO
OPO,BCN
OPO,FNC
OPO,LIS
OPO,MAD
OPO,MUC
PXO,LIS
SVQ,LIS
VLC,LIS
ZRH,LIS
MAN,MUC
MUC,MAN
CDG,MRS
CDG,PMO
LYS,CDG
MRS,CDG
NTE,CDG
PMO,CDG
TLS,CDG
AMS,GCI
AMS,JER
BRS,JER
CDG,JER
GCI,AMS
GCI,JER
GCI,SOU
GVA,JER
JER,AMS
JER,BRS
JER,CDG
JER,GCI
JER,GVA
JER,LCY
JER,SOU
JER,ZRH
LCY,JER
SOU,GCI
SOU,JER
ZRH,JER
AAL,ARN
AAL,BLL
AAL,CPH
AAL,OSL
AAR,CPH
ABZ,BGO
ABZ,CPH
ABZ,OSL
ABZ,SVG
AES,BGO
AES,CPH
AES,OSL
AES,TRD
AGH,ARN
AGP,ARN
AGP,CPH
AGP,GOT
AGP,OSL
AJR,LYC
ALC,ARN
ALC,BGO
ALC,KRS
ALC,OSL
ALC,SVG
ALC,TRD
ALF,OSL
ALF,TOS
AMS,ARN
AMS,CPH
AMS,OSL
ARN,AAL
ARN,AGH
ARN,AGP
ARN,ALC
ARN,AMS
ARN,ATH
ARN,BCN
ARN,BGO
ARN,BHX
ARN,BLL
ARN,BLQ
ARN,BRU
ARN,CDG
ARN,CPH
ARN,DBV
ARN,DUB
ARN,DUS
ARN,EDI
ARN,FCO
ARN,FRA
ARN,GEV
ARN,GOT
ARN,GVA
ARN,HAM
ARN,HEL
ARN,KLR
ARN,KLX
ARN,KRF
ARN,KRN
ARN,LHR
ARN,LIN
ARN,LLA
ARN,LYC
ARN,MAD
ARN,MAN
ARN,MLA
ARN,MMX
ARN,MUC
ARN,NCE
