Source Airport IATA,Destination Airport IATA,Source City,Source Country,Destination City,Destination Country,Source Latitude,Source Longitude,Destination Latitude,Destination Longitude,Distance
LPL,CCF,Liverpool,United Kingdom,Carcassonne,France,53.33359909057617,-2.849720001220703,43.21599960327149,2.3063199520111084,1187.1913890947958
LPL,DUB,Liverpool,United Kingdom,Dublin,Ireland,53.33359909057617,-2.849720001220703,53.421299,-6.27007,227.0673767094642
LPL,EGC,Liverpool,United Kingdom,Bergerac,France,53.33359909057617,-2.849720001220703,44.82529830932617,0.5186110138893127,977.0826959140533
LPL,FAO,Liverpool,United Kingdom,Faro,Portugal,53.33359909057617,-2.849720001220703,37.0144004822,-7.965909957889999,1857.198971417877
LPL,FNI,Liverpool,United Kingdom,Nimes,France,53.33359909057617,-2.849720001220703,43.75740051269531,4.4163498878479,1190.1697498065716
LPL,IBZ,Liverpool,United Kingdom,Ibiza,Spain,53.33359909057617,-2.849720001220703,38.8728981018,1.3731199502899998,1639.8480114489514
LPL,KGS,Liverpool,United Kingdom,Kos,Greece,53.33359909057617,-2.849720001220703,36.79330062866211,27.09169960021973,2948.6262278719787
LPL,KRK,Liverpool,United Kingdom,Krakow,Poland,53.33359909057617,-2.849720001220703,50.077702,19.7848,1593.856877048405
LPL,LDY,Liverpool,United Kingdom,Londonderry,United Kingdom,53.33359909057617,-2.849720001220703,55.04280090332031,-7.161109924316406,338.7382163067204
LPL,LIG,Liverpool,United Kingdom,Limoges,France,53.33359909057617,-2.849720001220703,45.86280059814453,1.1794400215148926,879.6444415816279
LPL,MLA,Liverpool,United Kingdom,Malta,Malta,53.33359909057617,-2.849720001220703,35.857498,14.4775,2365.156361524022
LPL,NOC,Liverpool,United Kingdom,Connaught,Ireland,53.33359909057617,-2.849720001220703,53.9103012084961,-8.818490028381348,398.7100078894661
LPL,OPO,Liverpool,United Kingdom,Porto,Portugal,53.33359909057617,-2.849720001220703,41.2481002808,-8.68138980865,1412.8095277295838
LPL,ORK,Liverpool,United Kingdom,Cork,Ireland,53.33359909057617,-2.849720001220703,51.84130096435547,-8.491109848022461,415.52016725448567
LPL,PMI,Liverpool,United Kingdom,Palma de Mallorca,Spain,53.33359909057617,-2.849720001220703,39.551700592,2.73881006241,1589.9490229969363
LPL,POZ,Liverpool,United Kingdom,Poznan,Poland,53.33359909057617,-2.849720001220703,52.4210014343,16.8262996674,1320.114113504243
LPL,PSA,Liverpool,United Kingdom,Pisa,Italy,53.33359909057617,-2.849720001220703,43.683899,10.3927,1445.5864374142088
LPL,RHO,Liverpool,United Kingdom,Rhodos,Greece,53.33359909057617,-2.849720001220703,36.40539932250977,28.086200714111328,3040.0287364145715
LPL,SNN,Liverpool,United Kingdom,Shannon,Ireland,53.33359909057617,-2.849720001220703,52.702,-8.92482,412.2622754198413
LPL,SZZ,Liverpool,United Kingdom,Szczecin,Poland,53.33359909057617,-2.849720001220703,53.584701538100006,14.9021997452,1172.5496842265484
LPL,TRF,Liverpool,United Kingdom,Sandefjord,Norway,53.33359909057617,-2.849720001220703,59.1866989136,10.258600235,1035.672809146095
LPL,VNO,Liverpool,United Kingdom,Vilnius,Lithuania,53.33359909057617,-2.849720001220703,54.634102,25.285801,1832.8960868216286
LPL,WMI,Liverpool,United Kingdom,Warsaw,Poland,53.33359909057617,-2.849720001220703,52.451099,20.6518,1572.5158235034833
LPL,WRO,Liverpool,United Kingdom,Wroclaw,Poland,53.33359909057617,-2.849720001220703,51.10269927979999,16.885799408,1362.564598348073
LPP,BGY,Lappeenranta,Finland,Bergamo,Italy,61.044601,28.144743,45.673901,9.70417,2086.272029088877
LPP,GRO,Lappeenranta,Finland,Gerona,Spain,61.044601,28.144743,41.901000976999995,2.7605500221,2725.057035506101
LPP,NRN,Lappeenranta,Finland,Weeze,Germany,61.044601,28.144743,51.6024017334,6.14216995239,1701.4430720971238
LRH,CRL,La Rochelle,France,Charleroi,Belgium,46.17919921875,-1.1952799558639526,50.459202000000005,4.4538199999999994,632.8567185937118
LRH,DUB,La Rochelle,France,Dublin,Ireland,46.17919921875,-1.1952799558639526,53.421299,-6.27007,883.2737891586921
LRH,EMA,La Rochelle,France,East Midlands,United Kingdom,46.17919921875,-1.1952799558639526,52.8311004639,-1.32806003094,739.719451280022
LRH,OPO,La Rochelle,France,Porto,Portugal,46.17919921875,-1.1952799558639526,41.2481002808,-8.68138980865,813.3730009541227
LRH,STN,La Rochelle,France,London,United Kingdom,46.17919921875,-1.1952799558639526,51.8849983215,0.234999999404,642.9322848204424
LTN,AHO,London,United Kingdom,Alghero,Italy,51.87469863891602,-0.3683330118656158,40.632099,8.29077,1414.047463885164
LTN,BTS,London,United Kingdom,Bratislava,Slovakia,51.87469863891602,-0.3683330118656158,48.17020034790039,17.212699890136722,1317.9807344274016
LTN,BZR,London,United Kingdom,Beziers,France,51.87469863891602,-0.3683330118656158,43.32350158691406,3.353899955749512,990.6200272439502
LTN,DUB,London,United Kingdom,Dublin,Ireland,51.87469863891602,-0.3683330118656158,53.421299,-6.27007,433.53231738804106
LTN,FNI,London,United Kingdom,Nimes,France,51.87469863891602,-0.3683330118656158,43.75740051269531,4.4163498878479,970.2036852087991
LTN,GRO,London,United Kingdom,Gerona,Spain,51.87469863891602,-0.3683330118656158,41.901000976999995,2.7605500221,1133.9455811037706
LTN,KIR,London,United Kingdom,Kerry,Ireland,51.87469863891602,-0.3683330118656158,52.18090057373047,-9.52377986907959,626.8846845678745
LTN,KUN,London,United Kingdom,Kaunas,Lithuania,51.87469863891602,-0.3683330118656158,54.96390151977539,24.084800720214844,1647.4126842948776
LTN,MJV,London,United Kingdom,Murcia,Spain,51.87469863891602,-0.3683330118656158,37.775001525878906,-0.8123890161514282,1568.1980279858687
LTN,MLA,London,United Kingdom,Malta,Malta,51.87469863891602,-0.3683330118656158,35.857498,14.4775,2133.016146766862
LTN,NOC,London,United Kingdom,Connaught,Ireland,51.87469863891602,-0.3683330118656158,53.9103012084961,-8.818490028381348,609.9233101157936
LTN,RZE,London,United Kingdom,Rzeszow,Poland,51.87469863891602,-0.3683330118656158,50.1100006104,22.018999099699997,1572.7576442495467
LUZ,STN,Lublin,Poland,London,United Kingdom,51.240278,22.713611,51.8849983215,0.234999999404,1549.3095462001133
MAD,AHO,Madrid,Spain,Alghero,Italy,40.471926,-3.56264,40.632099,8.29077,1000.8681421229281
MAD,BGY,Madrid,Spain,Bergamo,Italy,40.471926,-3.56264,45.673901,9.70417,1220.8686817352389
MAD,BLQ,Madrid,Spain,Bologna,Italy,40.471926,-3.56264,44.5354,11.2887,1296.2986705349451
MAD,BUD,Madrid,Spain,Budapest,Hungary,40.471926,-3.56264,47.429759999999995,19.261093,1974.8390761751011
MAD,BVA,Madrid,Spain,Beauvais,France,40.471926,-3.56264,49.45439910888672,2.1127800941467285,1093.2903086334877
MAD,CAG,Madrid,Spain,Cagliari,Italy,40.471926,-3.56264,39.251499,9.05428,1084.4511184705846
MAD,CIA,Madrid,Spain,Rome,Italy,40.471926,-3.56264,41.7994,12.5949,1359.135340985446
MAD,CRL,Madrid,Spain,Charleroi,Belgium,40.471926,-3.56264,50.459202000000005,4.4538199999999994,1272.6862120660503
MAD,CTA,Madrid,Spain,Catania,Italy,40.471926,-3.56264,37.466801,15.0664,1641.5196305079085
MAD,DUB,Madrid,Spain,Dublin,Ireland,40.471926,-3.56264,53.421299,-6.27007,1454.221403961697
MAD,IBZ,Madrid,Spain,Ibiza,Spain,40.471926,-3.56264,38.8728981018,1.3731199502899998,458.24533367220283
MAD,KRK,Madrid,Spain,Krakow,Poland,40.471926,-3.56264,50.077702,19.7848,2103.1591275469946
MAD,MAN,Madrid,Spain,Manchester,United Kingdom,40.471926,-3.56264,53.35369873046875,-2.2749500274658203,1435.660959036675
MAD,MLA,Madrid,Spain,Malta,Malta,40.471926,-3.56264,35.857498,14.4775,1654.997194309627
MAD,MRS,Madrid,Spain,Marseille,France,40.471926,-3.56264,43.439271922,5.22142410278,797.2539044443018
MAD,OPO,Madrid,Spain,Porto,Portugal,40.471926,-3.56264,41.2481002808,-8.68138980865,438.9719561409261
MAD,PMI,Madrid,Spain,Palma de Mallorca,Spain,40.471926,-3.56264,39.551700592,2.73881006241,546.2065505201708
MAD,PMO,Madrid,Spain,Palermo,Italy,40.471926,-3.56264,38.175999,13.091,1452.790213493664
MAD,PSA,Madrid,Spain,Pisa,Italy,40.471926,-3.56264,43.683899,10.3927,1204.1546016764546
MAD,RYG,Madrid,Spain,Rygge,Norway,40.471926,-3.56264,59.378817000000005,10.785439,2328.3343533631946
MAD,SCQ,Madrid,Spain,Santiago,Spain,40.471926,-3.56264,42.89630126953125,-8.415140151977539,484.69464368008
MAD,STN,Madrid,Spain,London,United Kingdom,40.471926,-3.56264,51.8849983215,0.234999999404,1301.8537161982467
MAH,BCN,Menorca,Spain,Barcelona,Spain,39.86259841918945,4.2186498641967765,41.2971,2.07846,241.04922082808858
MAH,EMA,Menorca,Spain,East Midlands,United Kingdom,39.86259841918945,4.2186498641967765,52.8311004639,-1.32806003094,1502.4336498013347
MAH,VLC,Menorca,Spain,Valencia,Spain,39.86259841918945,4.2186498641967765,39.4893,-0.481625,404.3522768978287
MAN,AGP,Manchester,United Kingdom,Malaga,Spain,53.35369873046875,-2.2749500274658203,36.67490005493164,-4.499110221862793,1862.5867130927568
MAN,ALC,Manchester,United Kingdom,Alicante,Spain,53.35369873046875,-2.2749500274658203,38.28219985961914,-0.5581560134887695,1681.0194608541917
MAN,BCN,Manchester,United Kingdom,Barcelona,Spain,53.35369873046875,-2.2749500274658203,41.2971,2.07846,1379.5391415179258
MAN,BGY,Manchester,United Kingdom,Bergamo,Italy,53.35369873046875,-2.2749500274658203,45.673901,9.70417,1212.3791629989748
MAN,BLQ,Manchester,United Kingdom,Bologna,Italy,53.35369873046875,-2.2749500274658203,44.5354,11.2887,1389.4263287714055
MAN,BRE,Manchester,United Kingdom,Bremen,Germany,53.35369873046875,-2.2749500274658203,53.0475006104,8.78666973114,736.833367732171
MAN,BUD,Manchester,United Kingdom,Budapest,Hungary,53.35369873046875,-2.2749500274658203,47.429759999999995,19.261093,1654.462118497784
MAN,BVA,Manchester,United Kingdom,Beauvais,France,53.35369873046875,-2.2749500274658203,49.45439910888672,2.1127800941467285,529.5249599915571
MAN,BZR,Manchester,United Kingdom,Beziers,France,53.35369873046875,-2.2749500274658203,43.32350158691406,3.353899955749512,1189.4579701838434
MAN,CFU,Manchester,United Kingdom,Kerkyra/corfu,Greece,53.35369873046875,-2.2749500274658203,39.601898193359375,19.911699295043945,2268.3401937590834
MAN,CIA,Manchester,United Kingdom,Rome,Italy,53.35369873046875,-2.2749500274658203,41.7994,12.5949,1694.5867028393586
MAN,CRL,Manchester,United Kingdom,Charleroi,Belgium,53.35369873046875,-2.2749500274658203,50.459202000000005,4.4538199999999994,562.3600038660218
MAN,DUB,Manchester,United Kingdom,Dublin,Ireland,53.35369873046875,-2.2749500274658203,53.421299,-6.27007,265.01493904130797
MAN,FAO,Manchester,United Kingdom,Faro,Portugal,53.35369873046875,-2.2749500274658203,37.0144004822,-7.965909957889999,1869.307858665744
MAN,GDN,Manchester,United Kingdom,Gdansk,Poland,53.35369873046875,-2.2749500274658203,54.37760162353515,18.46619987487793,1359.7810599310699
MAN,GRO,Manchester,United Kingdom,Gerona,Spain,53.35369873046875,-2.2749500274658203,41.901000976999995,2.7605500221,1327.3722378282973
MAN,IBZ,Manchester,United Kingdom,Ibiza,Spain,53.35369873046875,-2.2749500274658203,38.8728981018,1.3731199502899998,1634.009690235782
MAN,KRK,Manchester,United Kingdom,Krakow,Poland,53.35369873046875,-2.2749500274658203,50.077702,19.7848,1555.9751989645724
MAN,LIS,Manchester,United Kingdom,Lisbon,Portugal,53.35369873046875,-2.2749500274658203,38.7813,-9.13592,1702.7034671341228
MAN,MAD,Manchester,United Kingdom,Madrid,Spain,53.35369873046875,-2.2749500274658203,40.471926,-3.56264,1435.660959036675
MAN,MJV,Manchester,United Kingdom,Murcia,Spain,53.35369873046875,-2.2749500274658203,37.775001525878906,-0.8123890161514282,1735.9145052872805
MAN,PMI,Manchester,United Kingdom,Palma de Mallorca,Spain,53.35369873046875,-2.2749500274658203,39.551700592,2.73881006241,1581.0523650059574
MAN,RIX,Manchester,United Kingdom,Riga,Latvia,53.35369873046875,-2.2749500274658203,56.92359924316406,23.971099853515625,1703.2462553891235
MAN,RYG,Manchester,United Kingdom,Rygge,Norway,53.35369873046875,-2.2749500274658203,59.378817000000005,10.785439,1043.6915182873713
MAN,RZE,Manchester,United Kingdom,Rzeszow,Poland,53.35369873046875,-2.2749500274658203,50.1100006104,22.018999099699997,1702.6416854371257
MAN,TLL,Manchester,United Kingdom,Tallinn-ulemiste International,Estonia,53.35369873046875,-2.2749500274658203,59.41329956049999,24.8327999115,1784.0055060772352
MAN,TPS,Manchester,United Kingdom,Trapani,Italy,53.35369873046875,-2.2749500274658203,37.9114,12.488,2056.505322002349
MAN,VLC,Manchester,United Kingdom,Valencia,Spain,53.35369873046875,-2.2749500274658203,39.4893,-0.481625,1547.637842024741
MAN,WMI,Manchester,United Kingdom,Warsaw,Poland,53.35369873046875,-2.2749500274658203,52.451099,20.6518,1534.3266870259786
MAN,ZAD,Manchester,United Kingdom,Zadar,Croatia,53.35369873046875,-2.2749500274658203,44.108299,15.3467,1643.7935050490648
MJV,BHX,Murcia,Spain,Birmingham,United Kingdom,37.775001525878906,-0.8123890161514282,52.4538993835,-1.7480299472799998,1633.83289436759
MJV,BOH,Murcia,Spain,Bournemouth,United Kingdom,37.775001525878906,-0.8123890161514282,50.77999877929688,-1.8424999713897705,1448.3746922934085
MJV,DUB,Murcia,Spain,Dublin,Ireland,37.775001525878906,-0.8123890161514282,53.421299,-6.27007,1789.5381252174377
MJV,EIN,Murcia,Spain,Eindhoven,Netherlands,37.775001525878906,-0.8123890161514282,51.4500999451,5.374529838559999,1596.0811974128603
MJV,EMA,Murcia,Spain,East Midlands,United Kingdom,37.775001525878906,-0.8123890161514282,52.8311004639,-1.32806003094,1674.6361142669223
MJV,LBA,Murcia,Spain,Leeds,United Kingdom,37.775001525878906,-0.8123890161514282,53.86589813232422,-1.6605700254440308,1790.3996207825958
MJV,LTN,Murcia,Spain,London,United Kingdom,37.775001525878906,-0.8123890161514282,51.87469863891602,-0.3683330118656158,1568.1980279858687
MJV,MAN,Murcia,Spain,Manchester,United Kingdom,37.775001525878906,-0.8123890161514282,53.35369873046875,-2.2749500274658203,1735.9145052872805
MJV,PIK,Murcia,Spain,Prestwick,United Kingdom,37.775001525878906,-0.8123890161514282,55.5093994140625,-4.586669921875,1992.1793380819042
MJV,STN,Murcia,Spain,London,United Kingdom,37.775001525878906,-0.8123890161514282,51.8849983215,0.234999999404,1571.0889658109709
MLA,BGY,Malta,Malta,Bergamo,Italy,35.857498,14.4775,45.673901,9.70417,1162.639351941376
MLA,BHX,Malta,Malta,Birmingham,United Kingdom,35.857498,14.4775,52.4538993835,-1.7480299472799998,2242.9074991506905
MLA,BLL,Malta,Malta,Billund,Denmark,35.857498,14.4775,55.7402992249,9.15178012848,2247.472054597058
MLA,BLQ,Malta,Malta,Bologna,Italy,35.857498,14.4775,44.5354,11.2887,1002.0038551537226
MLA,BOH,Malta,Malta,Bournemouth,United Kingdom,35.857498,14.4775,50.77999877929688,-1.8424999713897705,2110.5916857301327
MLA,BRI,Malta,Malta,Bari,Italy,35.857498,14.4775,41.138901,16.760599,619.8976326541268
MLA,BRS,Malta,Malta,Bristol,United Kingdom,35.857498,14.4775,51.382702,-2.71909,2201.2955758545763
MLA,DUB,Malta,Malta,Dublin,Ireland,35.857498,14.4775,53.421299,-6.27007,2532.004483551532
MLA,EDI,Malta,Malta,Edinburgh,United Kingdom,35.857498,14.4775,55.95000076293945,-3.372499942779541,2609.3348999669074
MLA,EIN,Malta,Malta,Eindhoven,Netherlands,35.857498,14.4775,51.4500999451,5.374529838559999,1878.7021729169844
MLA,GRO,Malta,Malta,Gerona,Spain,35.857498,14.4775,41.901000976999995,2.7605500221,1214.9276512535605
MLA,GSE,Malta,Malta,Gothenborg,Sweden,35.857498,14.4775,57.7747,11.8704,2444.7056151838547
MLA,KRK,Malta,Malta,Krakow,Poland,35.857498,14.4775,50.077702,19.7848,1638.045785160259
MLA,KUN,Malta,Malta,Kaunas,Lithuania,35.857498,14.4775,54.96390151977539,24.084800720214844,2248.100942485742
MLA,LBA,Malta,Malta,Leeds,United Kingdom,35.857498,14.4775,53.86589813232422,-1.6605700254440308,2359.8886355425875
MLA,LPL,Malta,Malta,Liverpool,United Kingdom,35.857498,14.4775,53.33359909057617,-2.849720001220703,2365.156361524022
MLA,LTN,Malta,Malta,London,United Kingdom,35.857498,14.4775,51.87469863891602,-0.3683330118656158,2133.016146766862
MLA,MAD,Malta,Malta,Madrid,Spain,35.857498,14.4775,40.471926,-3.56264,1654.997194309627
MLA,MRS,Malta,Malta,Marseille,France,35.857498,14.4775,43.439271922,5.22142410278,1155.5957754351118
MLA,NYO,Malta,Malta,Stockholm,Sweden,35.857498,14.4775,58.78860092163086,16.912200927734375,2556.0145712520803
MLA,PIK,Malta,Malta,Prestwick,United Kingdom,35.857498,14.4775,55.5093994140625,-4.586669921875,2620.7187707846715
MLA,PSA,Malta,Malta,Pisa,Italy,35.857498,14.4775,43.683899,10.3927,937.3464014352902
MLA,RYG,Malta,Malta,Rygge,Norway,35.857498,14.4775,59.378817000000005,10.785439,2629.095498637135
MLA,STN,Malta,Malta,London,United Kingdom,35.857498,14.4775,51.8849983215,0.234999999404,2108.114172208935
MLA,TPS,Malta,Malta,Trapani,Italy,35.857498,14.4775,37.9114,12.488,288.8911372645036
MLA,TRN,Malta,Malta,Torino,Italy,35.857498,14.4775,45.200802,7.64963,1187.3719332274347
MLA,TSF,Malta,Malta,Treviso,Italy,35.857498,14.4775,45.648399,12.1944,1105.4211673414377
MLA,WRO,Malta,Malta,Wroclaw,Poland,35.857498,14.4775,51.10269927979999,16.885799408,1706.0460215552166
MMX,AGP,Malmoe,Sweden,Malaga,Spain,55.53630536399999,13.3761978149,36.67490005493164,-4.499110221862793,2493.3061465930714
MMX,STN,Malmoe,Sweden,London,United Kingdom,55.53630536399999,13.3761978149,51.8849983215,0.234999999404,953.4241917928781
MPL,CRL,Montpellier,France,Charleroi,Belgium,43.57619857788086,3.96301007270813,50.459202000000005,4.4538199999999994,766.2541256234414
MPL,HHN,Montpellier,France,Hahn,Germany,43.57619857788086,3.96301007270813,49.9487,7.263889999999999,751.679393035263
MPL,LBA,Montpellier,France,Leeds,United Kingdom,43.57619857788086,3.96301007270813,53.86589813232422,-1.6605700254440308,1215.307854687552
MRS,AGP,Marseille,France,Malaga,Spain,43.439271922,5.22142410278,36.67490005493164,-4.499110221862793,1116.7004362147102
MRS,BES,Marseille,France,Brest,France,43.439271922,5.22142410278,48.4478988647461,-4.418540000915527,929.29648551499
MRS,BOD,Marseille,France,Bordeaux,France,43.439271922,5.22142410278,44.8283004761,-0.7155560255050001,498.207750737925
MRS,CAG,Marseille,France,Cagliari,Italy,43.439271922,5.22142410278,39.251499,9.05428,564.8411933990207
MRS,CHQ,Marseille,France,Chania,Greece,43.439271922,5.22142410278,35.531700134277344,24.14970016479492,1841.010668013201
MRS,CIA,Marseille,France,Rome,Italy,43.439271922,5.22142410278,41.7994,12.5949,630.034003287238
MRS,CRL,Marseille,France,Charleroi,Belgium,43.439271922,5.22142410278,50.459202000000005,4.4538199999999994,782.7401637340139
MRS,CTA,Marseille,France,Catania,Italy,43.439271922,5.22142410278,37.466801,15.0664,1064.059113518853
MRS,EDI,Marseille,France,Edinburgh,United Kingdom,43.439271922,5.22142410278,55.95000076293945,-3.372499942779541,1519.556404402866
MRS,EIN,Marseille,France,Eindhoven,Netherlands,43.439271922,5.22142410278,51.4500999451,5.374529838559999,890.8372896515968
MRS,GSE,Marseille,France,Gothenborg,Sweden,43.439271922,5.22142410278,57.7747,11.8704,1659.712539700531
MRS,IBZ,Marseille,France,Ibiza,Spain,43.439271922,5.22142410278,38.8728981018,1.3731199502899998,601.183800308762
MRS,LIL,Marseille,France,Lille,France,43.439271922,5.22142410278,50.563332,3.086886,808.434129715049
MRS,LIS,Marseille,France,Lisbon,Portugal,43.439271922,5.22142410278,38.7813,-9.13592,1307.3670230496
MRS,MAD,Marseille,France,Madrid,Spain,43.439271922,5.22142410278,40.471926,-3.56264,797.2539044443018
MRS,MLA,Marseille,France,Malta,Malta,43.439271922,5.22142410278,35.857498,14.4775,1155.5957754351118
MRS,NTE,Marseille,France,Nantes,France,43.439271922,5.22142410278,47.15319824220001,-1.61073005199,674.948478884218
MRS,OPO,Marseille,France,Porto,Portugal,43.439271922,5.22142410278,41.2481002808,-8.68138980865,1166.8215761411927
MRS,PMI,Marseille,France,Palma de Mallorca,Spain,43.439271922,5.22142410278,39.551700592,2.73881006241,479.1232197417788
MRS,PMO,Marseille,France,Palermo,Italy,43.439271922,5.22142410278,38.175999,13.091,883.1273882580201
MRS,STN,Marseille,France,London,United Kingdom,43.439271922,5.22142410278,51.8849983215,0.234999999404,1010.0432602316943
MRS,SVQ,Marseille,France,Sevilla,Spain,43.439271922,5.22142410278,37.41799926757813,-5.8931097984313965,1153.067626993301
MRS,TUF,Marseille,France,Tours,France,43.439271922,5.22142410278,47.4322013855,0.727605998516,565.5445464953616
MRS,VLC,Marseille,France,Valencia,Spain,43.439271922,5.22142410278,39.4893,-0.481625,646.8054201344543
MRS,WMI,Marseille,France,Warsaw,Poland,43.439271922,5.22142410278,52.451099,20.6518,1519.1626113945597
MRS,ZAD,Marseille,France,Zadar,Croatia,43.439271922,5.22142410278,44.108299,15.3467,815.8457786249941
