Source Airport IATA,Destination Airport IATA,Source City,Source Country,Destination City,Destination Country,Source Latitude,Source Longitude,Destination Latitude,Destination Longitude,Distance,Estimated Cost
TKU,GDN,Turku,Finland,Gdansk,Poland,60.514099121094,22.262800216675,54.37760162353515,18.46619987487793,718.8709337639377,169
TRD,GDN,Trondheim,Norway,Gdansk,Poland,63.45780179999999,10.9239998,54.37760162353515,18.46619987487793,1096.844309886582,267
TRF,BEG,Sandefjord,Norway,Belgrade,Serbia,59.1866989136,10.258600235,44.8184013367,20.3090991974,1735.0648256380928,459
TRF,GDN,Sandefjord,Norway,Gdansk,Poland,59.1866989136,10.258600235,54.37760162353515,18.46619987487793,731.0608864248717,172
TRF,KTW,Sandefjord,Norway,Katowice,Poland,59.1866989136,10.258600235,50.4743,19.08,1119.3675447121004,272
TRF,LUZ,Sandefjord,Norway,Lublin,Poland,59.1866989136,10.258600235,51.240278,22.713611,1181.6012957979915,285
TRF,OTP,Sandefjord,Norway,Bucharest,Romania,59.1866989136,10.258600235,44.5711111,26.085,1943.988359875595,511
TRF,POZ,Sandefjord,Norway,Poznan,Poland,59.1866989136,10.258600235,52.4210014343,16.8262996674,856.0627228702526,197
TRF,RIX,Sandefjord,Norway,Riga,Latvia,59.1866989136,10.258600235,56.92359924316406,23.971099853515625,843.3299234917002,194
TRF,SZZ,Sandefjord,Norway,Szczecin,Poland,59.1866989136,10.258600235,53.584701538100006,14.9021997452,684.9761708581023,162
TRF,VNO,Sandefjord,Norway,Vilnius,Lithuania,59.1866989136,10.258600235,54.634102,25.285801,1039.998995775391,254
TRF,WAW,Sandefjord,Norway,Warsaw,Poland,59.1866989136,10.258600235,52.1656990051,20.9671001434,1027.2304468801217,251
TRF,WRO,Sandefjord,Norway,Wroclaw,Poland,59.1866989136,10.258600235,51.10269927979999,16.885799408,991.5329933634132,224
TSF,CLJ,Treviso,Italy,Cluj-napoca,Romania,45.648399,12.1944,46.78519821166992,23.686199188232425,892.3336561141739,204
TSF,KIV,Treviso,Italy,Chisinau,Moldova,45.648399,12.1944,46.92770004272461,28.93099975585937,1291.3770241549057,310
TSF,OTP,Treviso,Italy,Bucharest,Romania,45.648399,12.1944,44.5711111,26.085,1095.2402215494037,266
TSF,PRG,Treviso,Italy,Prague,Czech Republic,45.648399,12.1944,50.1008,14.26,518.4462014668245,124
TSF,SKP,Treviso,Italy,Skopje,Macedonia,45.648399,12.1944,41.961601,21.621401,859.656017450704,197
TSF,TSR,Treviso,Italy,Timisoara,Romania,45.648399,12.1944,45.80989837646485,21.337900161743164,709.5558612985582,167
TSR,BCN,Timisoara,Romania,Barcelona,Spain,45.80989837646485,21.337900161743164,41.2971,2.07846,1626.4156568922403,432
TSR,BGY,Timisoara,Romania,Bergamo,Italy,45.80989837646485,21.337900161743164,45.673901,9.70417,902.129919849162,206
TSR,BLQ,Timisoara,Romania,Bologna,Italy,45.80989837646485,21.337900161743164,44.5354,11.2887,799.831864997238,185
TSR,BVA,Timisoara,Romania,Beauvais,France,45.80989837646485,21.337900161743164,49.45439910888672,2.1127800941467285,1491.864476569346,354
TSR,CIA,Timisoara,Romania,Rome,Italy,45.80989837646485,21.337900161743164,41.7994,12.5949,830.6211710945413,192
TSR,DTM,Timisoara,Romania,Dortmund,Germany,45.80989837646485,21.337900161743164,51.518299102799986,7.61223983765,1188.3522795219735,287
TSR,LTN,Timisoara,Romania,London,United Kingdom,45.80989837646485,21.337900161743164,51.87469863891602,-0.3683330118656158,1717.358209005774,455
TSR,MAD,Timisoara,Romania,Madrid,Spain,45.80989837646485,21.337900161743164,40.471926,-3.56264,2095.9649782798524,549
TSR,TSF,Timisoara,Romania,Treviso,Italy,45.80989837646485,21.337900161743164,45.648399,12.1944,709.5558612985582,167
TSR,VLC,Timisoara,Romania,Valencia,Spain,45.80989837646485,21.337900161743164,39.4893,-0.481625,1910.2923415430407,503
TZL,GSE,Null,Bosnia and Herzegovina,Gothenborg,Sweden,44.45869827270508,18.72480010986328,57.7747,11.8704,1554.1327838454442,414
TZL,MMX,Null,Bosnia and Herzegovina,Malmoe,Sweden,44.45869827270508,18.72480010986328,55.53630536399999,13.3761978149,1288.783948549103,309
VAR,LTN,Varna,Bulgaria,London,United Kingdom,43.232101,27.8251,51.87469863891602,-0.3683330118656158,2304.731749389844,602
VLC,CLJ,Valencia,Spain,Cluj-napoca,Romania,39.4893,-0.481625,46.78519821166992,23.686199188232425,2111.3864787594475,553
VLC,OTP,Valencia,Spain,Bucharest,Romania,39.4893,-0.481625,44.5711111,26.085,2254.826132345646,589
VLC,SOF,Valencia,Spain,Sofia,Bulgaria,39.4893,-0.481625,42.69669342041016,23.411436080932617,2026.7126026450148,532
VLC,TSR,Valencia,Spain,Timisoara,Romania,39.4893,-0.481625,45.80989837646485,21.337900161743164,1910.2923415430407,503
VNO,AES,Vilnius,Lithuania,Alesund,Norway,54.634102,25.285801,62.5625,6.119699954986572,1408.5831076972845,335
VNO,BCN,Vilnius,Lithuania,Barcelona,Spain,54.634102,25.285801,41.2971,2.07846,2258.076172000256,590
VNO,BGO,Vilnius,Lithuania,Bergen,Norway,54.634102,25.285801,60.29339981,5.218140125,1347.6210452744792,322
VNO,BGY,Vilnius,Lithuania,Bergamo,Italy,54.634102,25.285801,45.673901,9.70417,1485.67253065465,352
VNO,BVA,Vilnius,Lithuania,Beauvais,France,54.634102,25.285801,49.45439910888672,2.1127800941467285,1676.8801772781906,445
VNO,DSA,Vilnius,Lithuania,"Doncaster, Sheffield",United Kingdom,54.634102,25.285801,53.4805378105,-1.01065635681,1711.0279138878575,453
VNO,DTM,Vilnius,Lithuania,Dortmund,Germany,54.634102,25.285801,51.518299102799986,7.61223983765,1226.6323401592338,295
VNO,EIN,Vilnius,Lithuania,Eindhoven,Netherlands,54.634102,25.285801,51.4500999451,5.374529838559999,1372.2267634963157,327
VNO,FCO,Vilnius,Lithuania,Rome,Italy,54.634102,25.285801,41.8002778,12.2388889,1717.560506250321,455
VNO,LTN,Vilnius,Lithuania,London,United Kingdom,54.634102,25.285801,51.87469863891602,-0.3683330118656158,1723.8798809467066,456
VNO,SVG,Vilnius,Lithuania,Stavanger,Norway,54.634102,25.285801,58.876701354,5.637780189500001,1281.4159438559557,307
VNO,TRF,Vilnius,Lithuania,Sandefjord,Norway,54.634102,25.285801,59.1866989136,10.258600235,1039.998995775391,254
VRN,OTP,Villafranca,Italy,Bucharest,Romania,45.395699,10.8885,44.5711111,26.085,1196.9163322597756,289
WAW,BCN,Warsaw,Poland,Barcelona,Spain,52.1656990051,20.9671001434,41.2971,2.07846,1869.6885423558251,493
WAW,BGY,Warsaw,Poland,Bergamo,Italy,52.1656990051,20.9671001434,45.673901,9.70417,1092.4781134666723,266
WAW,BUD,Warsaw,Poland,Budapest,Hungary,52.1656990051,20.9671001434,47.429759999999995,19.261093,540.6192919305228,128
WAW,BVA,Warsaw,Poland,Beauvais,France,52.1656990051,20.9671001434,49.45439910888672,2.1127800941467285,1354.4612076845656,323
WAW,CRL,Warsaw,Poland,Charleroi,Belgium,52.1656990051,20.9671001434,50.459202000000005,4.4538199999999994,1160.7027857836176,281
WAW,DSA,Warsaw,Poland,"Doncaster, Sheffield",United Kingdom,52.1656990051,20.9671001434,53.4805378105,-1.01065635681,1478.0185789470656,351
WAW,EIN,Warsaw,Poland,Eindhoven,Netherlands,52.1656990051,20.9671001434,51.4500999451,5.374529838559999,1072.8836840330273,262
WAW,FCO,Warsaw,Poland,Rome,Italy,52.1656990051,20.9671001434,41.8002778,12.2388889,1327.0490799296238,317
WAW,GLA,Warsaw,Poland,Glasgow,United Kingdom,52.1656990051,20.9671001434,55.8718986511,-4.43306016922,1699.2239681824756,450
WAW,GSE,Warsaw,Poland,Gothenborg,Sweden,52.1656990051,20.9671001434,57.7747,11.8704,850.7112178797458,196
WAW,HRK,Warsaw,Poland,Kharkov,Ukraine,52.1656990051,20.9671001434,49.92480087280274,36.290000915527344,1097.5508512404108,267
WAW,LPL,Warsaw,Poland,Liverpool,United Kingdom,52.1656990051,20.9671001434,53.33359909057617,-2.849720001220703,1600.774537295246,426
WAW,LTN,Warsaw,Poland,London,United Kingdom,52.1656990051,20.9671001434,51.87469863891602,-0.3683330118656158,1455.0192311168078,346
WAW,MMX,Warsaw,Poland,Malmoe,Sweden,52.1656990051,20.9671001434,55.53630536399999,13.3761978149,622.6325533867853,150
WAW,NYO,Warsaw,Poland,Stockholm,Sweden,52.1656990051,20.9671001434,58.78860092163086,16.912200927734375,779.1518393165063,181
WAW,TRF,Warsaw,Poland,Sandefjord,Norway,52.1656990051,20.9671001434,59.1866989136,10.258600235,1027.2304468801217,251
WRO,BVA,Wroclaw,Poland,Beauvais,France,51.10269927979999,16.885799408,49.45439910888672,2.1127800941467285,1063.758046970907,260
WRO,DSA,Wroclaw,Poland,"Doncaster, Sheffield",United Kingdom,51.10269927979999,16.885799408,53.4805378105,-1.01065635681,1242.0043287974445,299
WRO,LTN,Wroclaw,Poland,London,United Kingdom,51.10269927979999,16.885799408,51.87469863891602,-0.3683330118656158,1194.8992246139464,288
WRO,TRF,Wroclaw,Poland,Sandefjord,Norway,51.10269927979999,16.885799408,59.1866989136,10.258600235,991.5329933634132,224
ABZ,BGO,Aberdeen,United Kingdom,Bergen,Norway,57.20190048217773,-2.1977798938751216,60.29339981,5.218140125,548.2737165478038,130
ABZ,SVG,Aberdeen,United Kingdom,Stavanger,Norway,57.20190048217773,-2.1977798938751216,58.876701354,5.637780189500001,497.00580068412125,120
AES,BGO,Alesund,Norway,Bergen,Norway,62.5625,6.119699954986572,60.29339981,5.218140125,256.8208417925391,74
ALF,HFT,Alta,Norway,Hammerfest,Norway,69.976097106934,23.371700286865,70.67970275878899,23.668600082397,79.0225427890297,41
ALF,KKN,Alta,Norway,Kirkenes,Norway,69.976097106934,23.371700286865,69.725799560547,29.891300201416,251.14120084720915,73
ALF,LKL,Alta,Norway,Lakselv,Norway,69.976097106934,23.371700286865,70.068801879883,24.973499298096,61.717332587824686,37
ALF,SOJ,Alta,Norway,Sorkjosen,Norway,69.976097106934,23.371700286865,69.786796569824,20.959400177002,94.62715922797815,43
ALF,TOS,Alta,Norway,Tromso,Norway,69.976097106934,23.371700286865,69.68329620361328,18.91889953613281,173.76153542778087,59
ALF,VDS,Alta,Norway,Vadsø,Norway,69.976097106934,23.371700286865,70.065299987793,29.844699859619,246.01360615680025,72
ANX,BOO,Andoya,Norway,Bodo,Norway,69.292503356934,16.144199371338,67.26920318603516,14.365300178527832,236.5649178453897,70
ANX,EVE,Andoya,Norway,Harstad/Narvik,Norway,69.292503356934,16.144199371338,68.491302490234,16.678100585938,91.61806233020192,43
ANX,TOS,Andoya,Norway,Tromso,Norway,69.292503356934,16.144199371338,69.68329620361328,18.91889953613281,116.50461099032972,48
BGO,ABZ,Bergen,Norway,Aberdeen,United Kingdom,60.29339981,5.218140125,57.20190048217773,-2.1977798938751216,548.2737165478038,130
BGO,AES,Bergen,Norway,Alesund,Norway,60.29339981,5.218140125,62.5625,6.119699954986572,256.8208417925391,74
BGO,BNN,Bergen,Norway,Bronnoysund,Norway,60.29339981,5.218140125,65.461097717285,12.217499732971,674.4658579300815,160
BGO,BOO,Bergen,Norway,Bodo,Norway,60.29339981,5.218140125,67.26920318603516,14.365300178527832,894.3803216780015,204
BGO,FRO,Bergen,Norway,Floro,Norway,60.29339981,5.218140125,61.583599090576,5.0247201919556,143.84332397857577,53
BGO,HAU,Bergen,Norway,Haugesund,Norway,60.29339981,5.218140125,59.34529876709001,5.208360195159901,105.4254431381374,46
BGO,HOV,Bergen,Norway,Orsta-Volda,Norway,60.29339981,5.218140125,62.180000305176,6.074100017547599,214.71671942046936,66
BGO,KRS,Bergen,Norway,Kristiansand,Norway,60.29339981,5.218140125,58.204201,8.08537,283.74226520284645,79
BGO,KSU,Bergen,Norway,Kristiansund,Norway,60.29339981,5.218140125,63.111801147461,7.824520111084,342.1168376870535,91
BGO,MOL,Bergen,Norway,Molde,Norway,60.29339981,5.218140125,62.744701385498,7.262499809265099,293.3014215005016,81
BGO,SKE,Bergen,Norway,Skien,Norway,60.29339981,5.218140125,59.18500137329102,9.566940307617188,273.0083205445195,77
BGO,SOG,Bergen,Norway,Sogndal,Norway,60.29339981,5.218140125,61.156101,7.13778,141.7550236979155,52
BGO,SVG,Bergen,Norway,Stavanger,Norway,60.29339981,5.218140125,58.876701354,5.637780189500001,159.29019828215414,56
BGO,TOS,Bergen,Norway,Tromso,Norway,60.29339981,5.218140125,69.68329620361328,18.91889953613281,1220.5405967963256,294
BGO,TRF,Bergen,Norway,Sandefjord,Norway,60.29339981,5.218140125,59.1866989136,10.258600235,307.9790211375299,84
BJF,BVG,Batsfjord,Norway,Berlevag,Norway,70.60050201416,29.691400527954,70.871399,29.034201,38.582463204799936,33
BJF,HFT,Batsfjord,Norway,Hammerfest,Norway,70.60050201416,29.691400527954,70.67970275878899,23.668600082397,222.09099273820289,68
BJF,MEH,Batsfjord,Norway,Mehamn,Norway,70.60050201416,29.691400527954,71.02970123291,27.826700210571,83.18306540967122,41
BJF,VAW,Batsfjord,Norway,Vardø,Norway,70.60050201416,29.691400527954,70.355400085449,31.044900894165,57.20142254202954,36
BJF,VDS,Batsfjord,Norway,Vadsø,Norway,70.60050201416,29.691400527954,70.065299987793,29.844699859619,59.78758286159186,37
BNN,BGO,Bronnoysund,Norway,Bergen,Norway,65.461097717285,12.217499732971,60.29339981,5.218140125,674.4658579300815,160
BNN,MQN,Bronnoysund,Norway,Mo i Rana,Norway,65.461097717285,12.217499732971,66.363899230957,14.301400184631,137.90427621888077,52
BNN,OSL,Bronnoysund,Norway,Oslo,Norway,65.461097717285,12.217499732971,60.121,11.0502,596.7237987465651,139
BNN,SSJ,Bronnoysund,Norway,Sandnessjoen,Norway,65.461097717285,12.217499732971,65.95680236816399,12.468899726868,56.30653614823118,36
BNN,TRD,Bronnoysund,Norway,Trondheim,Norway,65.461097717285,12.217499732971,63.45780179999999,10.9239998,231.21477360680535,69
BOO,ANX,Bodo,Norway,Andoya,Norway,67.26920318603516,14.365300178527832,69.292503356934,16.144199371338,236.5649178453897,70
BOO,BGO,Bodo,Norway,Bergen,Norway,67.26920318603516,14.365300178527832,60.29339981,5.218140125,894.3803216780015,204
BOO,BNN,Bodo,Norway,Bronnoysund,Norway,67.26920318603516,14.365300178527832,65.461097717285,12.217499732971,222.65609182351056,68
BOO,EVE,Bodo,Norway,Harstad/Narvik,Norway,67.26920318603516,14.365300178527832,68.491302490234,16.678100585938,166.84065108996643,57
BOO,LKN,Bodo,Norway,Leknes,Norway,67.26920318603516,14.365300178527832,68.152496337891,13.609399795532,103.2599922878028,45
BOO,MJF,Bodo,Norway,Mosjoen,Norway,67.26920318603516,14.365300178527832,65.78399658203101,13.214900016785,172.82173322481125,58
BOO,MQN,Bodo,Norway,Mo i Rana,Norway,67.26920318603516,14.365300178527832,66.363899230957,14.301400184631,100.70404875503188,45
BOO,NVK,Bodo,Norway,Narvik,Norway,67.26920318603516,14.365300178527832,68.436897277832,17.386699676514002,181.3450539783472,60
BOO,RET,Bodo,Norway,Røst,Norway,67.26920318603516,14.365300178527832,67.527801513672,12.103300094604002,100.84476912205665,45
BOO,SKN,Bodo,Norway,Stokmarknes,Norway,67.26920318603516,14.365300178527832,68.578826904297,15.033416748047,148.27388635959372,54
BOO,SSJ,Bodo,Norway,Sandnessjoen,Norway,67.26920318603516,14.365300178527832,65.95680236816399,12.468899726868,168.21600064396276,57
BOO,SVJ,Bodo,Norway,Svolvær,Norway,67.26920318603516,14.365300178527832,68.243301391602,14.669199943542,109.0671792487948,46
BOO,TOS,Bodo,Norway,Tromso,Norway,67.26920318603516,14.365300178527832,69.68329620361328,18.91889953613281,326.26361282293743,87
BOO,TRD,Bodo,Norway,Trondheim,Norway,67.26920318603516,14.365300178527832,63.45780179999999,10.9239998,452.66838119670393,112
BVG,BJF,Berlevag,Norway,Batsfjord,Norway,70.871399,29.034201,70.60050201416,29.691400527954,38.582463204799936,33
BVG,HFT,Berlevag,Norway,Hammerfest,Norway,70.871399,29.034201,70.67970275878899,23.668600082397,197.5383913428281,63
BVG,MEH,Berlevag,Norway,Mehamn,Norway,70.871399,29.034201,71.02970123291,27.826700210571,47.22497131274705,34
BVG,VDS,Berlevag,Norway,Vadsø,Norway,70.871399,29.034201,70.065299987793,29.844699859619,94.56082944632678,43
CPH,HAU,Copenhagen,Denmark,Haugesund,Norway,55.617900848389,12.656000137329,59.34529876709001,5.208360195159901,607.608211897842,147
CPH,KRS,Copenhagen,Denmark,Kristiansand,Norway,55.617900848389,12.656000137329,58.204201,8.08537,399.44498925717807,101
CPH,MOL,Copenhagen,Denmark,Molde,Norway,55.617900848389,12.656000137329,62.744701385498,7.262499809265099,849.2379592651109,195
CPH,TRF,Copenhagen,Denmark,Sandefjord,Norway,55.617900848389,12.656000137329,59.1866989136,10.258600235,421.95211386628534,106
EVE,ANX,Harstad/Narvik,Norway,Andoya,Norway,68.491302490234,16.678100585938,69.292503356934,16.144199371338,91.61806233020192,43
EVE,BOO,Harstad/Narvik,Norway,Bodo,Norway,68.491302490234,16.678100585938,67.26920318603516,14.365300178527832,166.84065108996643,57
EVE,TOS,Harstad/Narvik,Norway,Tromso,Norway,68.491302490234,16.678100585938,69.68329620361328,18.91889953613281,159.59583535699522,56
EVE,TRD,Harstad/Narvik,Norway,Trondheim,Norway,68.491302490234,16.678100585938,63.45780179999999,10.9239998,616.744814262949,149
FRO,BGO,Floro,Norway,Bergen,Norway,61.583599090576,5.0247201919556,60.29339981,5.218140125,143.84332397857577,53
FRO,HOV,Floro,Norway,Orsta-Volda,Norway,61.583599090576,5.0247201919556,62.180000305176,6.074100017547599,86.14970834749282,42
FRO,KSU,Floro,Norway,Kristiansund,Norway,61.583599090576,5.0247201919556,63.111801147461,7.824520111084,223.01127933423655,68
FRO,OSL,Floro,Norway,Oslo,Norway,61.583599090576,5.0247201919556,60.121,11.0502,364.4265810534798,95
GOT,OSL,Gothenborg,Sweden,Oslo,Norway,57.662799835205,12.279800415039,60.121,11.0502,282.3068902639974,79
HAA,HFT,Hasvik,Norway,Hammerfest,Norway,70.486701965332,22.139699935913,70.67970275878899,23.668600082397,60.4517831205302,37
HAA,TOS,Hasvik,Norway,Tromso,Norway,70.486701965332,22.139699935913,69.68329620361328,18.91889953613281,151.17240311510798,54
HAU,BGO,Haugesund,Norway,Bergen,Norway,59.34529876709001,5.208360195159901,60.29339981,5.218140125,105.4254431381374,46
HAU,CPH,Haugesund,Norway,Copenhagen,Denmark,59.34529876709001,5.208360195159901,55.617900848389,12.656000137329,607.608211897842,147
HFT,ALF,Hammerfest,Norway,Alta,Norway,70.67970275878899,23.668600082397,69.976097106934,23.371700286865,79.0225427890297,41
HFT,BVG,Hammerfest,Norway,Berlevag,Norway,70.67970275878899,23.668600082397,70.871399,29.034201,197.5383913428281,63
HFT,HAA,Hammerfest,Norway,Hasvik,Norway,70.67970275878899,23.668600082397,70.486701965332,22.139699935913,60.4517831205302,37
HFT,HVG,Hammerfest,Norway,Honningsvag,Norway,70.67970275878899,23.668600082397,71.009696960449,25.983600616455004,92.08446350155111,43
HFT,MEH,Hammerfest,Norway,Mehamn,Norway,70.67970275878899,23.668600082397,71.02970123291,27.826700210571,156.51759280811237,55
HFT,SOJ,Hammerfest,Norway,Sorkjosen,Norway,70.67970275878899,23.668600082397,69.786796569824,20.959400177002,142.23424360509074,53
HFT,TOS,Hammerfest,Norway,Tromso,Norway,70.67970275878899,23.668600082397,69.68329620361328,18.91889953613281,210.48332125615656,65
HOV,BGO,Orsta-Volda,Norway,Bergen,Norway,62.180000305176,6.074100017547599,60.29339981,5.218140125,214.71671942046936,66
HOV,FRO,Orsta-Volda,Norway,Floro,Norway,62.180000305176,6.074100017547599,61.583599090576,5.0247201919556,86.14970834749282,42
HOV,OSL,Orsta-Volda,Norway,Oslo,Norway,62.180000305176,6.074100017547599,60.121,11.0502,351.53870075804144,92
HOV,SOG,Orsta-Volda,Norway,Sogndal,Norway,62.180000305176,6.074100017547599,61.156101,7.13778,126.9333162039324,50
HVG,BVG,Honningsvag,Norway,Berlevag,Norway,71.009696960449,25.983600616455004,70.871399,29.034201,111.81922833674965,47
HVG,HFT,Honningsvag,Norway,Hammerfest,Norway,71.009696960449,25.983600616455004,70.67970275878899,23.668600082397,92.08446350155111,43
HVG,MEH,Honningsvag,Norway,Mehamn,Norway,71.009696960449,25.983600616455004,71.02970123291,27.826700210571,66.69091909627325,38
KKN,ALF,Kirkenes,Norway,Alta,Norway,69.725799560547,29.891300201416,69.976097106934,23.371700286865,251.14120084720915,73
KKN,LKL,Kirkenes,Norway,Lakselv,Norway,69.725799560547,29.891300201416,70.068801879883,24.973499298096,191.72368408601633,62
KKN,TOS,Kirkenes,Norway,Tromso,Norway,69.725799560547,29.891300201416,69.68329620361328,18.91889953613281,422.65408994388304,106
KKN,VAW,Kirkenes,Norway,Vardø,Norway,69.725799560547,29.891300201416,70.355400085449,31.044900894165,82.57096674791075,41
KKN,VDS,Kirkenes,Norway,Vadsø,Norway,69.725799560547,29.891300201416,70.065299987793,29.844699859619,37.79271677554064,33
KRS,BGO,Kristiansand,Norway,Bergen,Norway,58.204201,8.08537,60.29339981,5.218140125,283.74226520284645,79
KRS,CPH,Kristiansand,Norway,Copenhagen,Denmark,58.204201,8.08537,55.617900848389,12.656000137329,399.44498925717807,101
KRS,SVG,Kristiansand,Norway,Stavanger,Norway,58.204201,8.08537,58.876701354,5.637780189500001,160.50742607096632,56
KRS,TRD,Kristiansand,Norway,Trondheim,Norway,58.204201,8.08537,63.45780179999999,10.9239998,603.9416710850184,146
